L 24 T 3.420000
spin_corr:
x 0 value 1000.000000
x 1 value 791.666667
x 2 value 751.333333
x 3 value 734.666667
x 4 value 726.833333
x 5 value 723.000000
x 6 value 719.333333
x 7 value 716.500000
x 8 value 716.333333
x 9 value 720.166667
x 10 value 720.500000
x 11 value 717.833333
x 12 value 720.166667
x 13 value 717.833333
x 14 value 720.500000
x 15 value 720.166667
x 16 value 716.333333
x 17 value 716.500000
x 18 value 719.333333
x 19 value 723.000000
x 20 value 726.833333
x 21 value 734.666667
x 22 value 751.333333
x 23 value 791.666667
