L 24 T 3.500000
spin_corr:
x 0 value 1000.000000
x 1 value 759.000000
x 2 value 706.500000
x 3 value 686.333333
x 4 value 676.833333
x 5 value 666.500000
x 6 value 659.333333
x 7 value 652.500000
x 8 value 653.666667
x 9 value 649.500000
x 10 value 648.833333
x 11 value 652.833333
x 12 value 650.833333
x 13 value 652.833333
x 14 value 648.833333
x 15 value 649.500000
x 16 value 653.666667
x 17 value 652.500000
x 18 value 659.333333
x 19 value 666.500000
x 20 value 676.833333
x 21 value 686.333333
x 22 value 706.500000
x 23 value 759.000000
