L 256 T 2.320000
spin_corr:
x 0 value 1000.000000
x 1 value 633.328125
x 2 value 492.968750
x 3 value 409.046875
x 4 value 367.953125
x 5 value 333.265625
x 6 value 331.218750
x 7 value 295.078125
x 8 value 281.859375
x 9 value 222.203125
x 10 value 198.312500
x 11 value 187.406250
x 12 value 205.781250
x 13 value 189.203125
x 14 value 157.718750
x 15 value 122.531250
x 16 value 113.343750
x 17 value 81.390625
x 18 value 94.062500
x 19 value 68.437500
x 20 value 82.000000
x 21 value 92.015625
x 22 value 87.062500
x 23 value 49.078125
x 24 value 57.593750
x 25 value 50.875000
x 26 value 52.156250
x 27 value 67.093750
x 28 value 71.656250
x 29 value 58.718750
x 30 value 63.265625
x 31 value 55.921875
x 32 value 52.937500
x 33 value 54.593750
x 34 value 75.625000
x 35 value 65.234375
x 36 value 62.890625
x 37 value 50.500000
x 38 value 46.015625
x 39 value 65.593750
x 40 value 57.234375
x 41 value 44.671875
x 42 value 71.078125
x 43 value 64.640625
x 44 value 60.281250
x 45 value 44.375000
x 46 value 44.593750
x 47 value 38.281250
x 48 value 54.156250
x 49 value 63.828125
x 50 value 30.515625
x 51 value 10.890625
x 52 value 29.000000
x 53 value 28.968750
x 54 value 9.156250
x 55 value 31.593750
x 56 value 30.687500
x 57 value 18.140625
x 58 value 14.703125
x 59 value 16.562500
x 60 value 22.796875
x 61 value 20.796875
x 62 value 11.843750
x 63 value 6.203125
x 64 value 11.937500
x 65 value 10.812500
x 66 value 31.875000
x 67 value 42.015625
x 68 value 30.765625
x 69 value 29.640625
x 70 value 30.390625
x 71 value 14.296875
x 72 value 2.500000
x 73 value 19.765625
x 74 value 15.375000
x 75 value 8.937500
x 76 value 10.843750
x 77 value 14.406250
x 78 value 18.453125
x 79 value 12.578125
x 80 value 9.062500
x 81 value 1.046875
x 82 value -19.234375
x 83 value -18.015625
x 84 value -9.062500
x 85 value -21.484375
x 86 value -13.156250
x 87 value -7.406250
x 88 value 2.203125
x 89 value 1.593750
x 90 value -8.453125
x 91 value 3.250000
x 92 value 17.250000
x 93 value 14.718750
x 94 value 3.328125
x 95 value -0.250000
x 96 value -16.671875
x 97 value 0.468750
x 98 value -15.796875
x 99 value -8.906250
x 100 value -9.828125
x 101 value -0.093750
x 102 value -7.062500
x 103 value -13.671875
x 104 value -10.171875
x 105 value 7.703125
x 106 value -8.062500
x 107 value -7.609375
x 108 value -4.640625
x 109 value 7.500000
x 110 value -0.078125
x 111 value 7.765625
x 112 value 12.953125
x 113 value 10.515625
x 114 value 5.500000
x 115 value 3.875000
x 116 value -17.828125
x 117 value -14.281250
x 118 value -18.968750
