L 48 T 3.610000
spin_corr:
x 0 value 1000.000000
x 1 value 685.500000
x 2 value 592.583333
x 3 value 553.250000
x 4 value 531.000000
x 5 value 514.166667
x 6 value 502.250000
x 7 value 490.666667
x 8 value 480.833333
x 9 value 473.000000
x 10 value 471.916667
x 11 value 463.583333
x 12 value 460.250000
x 13 value 459.250000
x 14 value 454.000000
x 15 value 445.916667
x 16 value 447.416667
x 17 value 451.833333
x 18 value 447.166667
x 19 value 449.833333
x 20 value 448.666667
x 21 value 445.833333
x 22 value 445.583333
x 23 value 443.666667
x 24 value 447.583333
x 25 value 443.666667
x 26 value 445.583333
x 27 value 445.833333
x 28 value 448.666667
x 29 value 449.833333
x 30 value 447.166667
x 31 value 451.833333
x 32 value 447.416667
x 33 value 445.916667
x 34 value 454.000000
x 35 value 459.250000
x 36 value 460.250000
x 37 value 463.583333
x 38 value 471.916667
x 39 value 473.000000
x 40 value 480.833333
x 41 value 490.666667
x 42 value 502.250000
x 43 value 514.166667
x 44 value 531.000000
x 45 value 553.250000
x 46 value 592.583333
x 47 value 685.500000
