L 96 T 3.642000
spin_corr:
x 0 value 1000.000000
x 1 value 656.625000
x 2 value 545.708333
x 3 value 502.958333
x 4 value 468.666667
x 5 value 440.375000
x 6 value 424.833333
x 7 value 411.291667
x 8 value 400.583333
x 9 value 393.375000
x 10 value 386.958333
x 11 value 382.583333
x 12 value 374.083333
x 13 value 364.666667
x 14 value 357.500000
x 15 value 346.875000
x 16 value 342.708333
x 17 value 345.500000
x 18 value 335.250000
x 19 value 328.958333
x 20 value 329.875000
x 21 value 328.416667
x 22 value 325.333333
x 23 value 319.625000
x 24 value 317.791667
x 25 value 317.083333
x 26 value 313.583333
x 27 value 311.291667
x 28 value 307.875000
x 29 value 308.833333
x 30 value 306.333333
x 31 value 308.083333
x 32 value 309.458333
x 33 value 307.333333
x 34 value 307.583333
x 35 value 306.750000
x 36 value 303.125000
x 37 value 300.541667
x 38 value 302.416667
x 39 value 300.500000
x 40 value 305.791667
x 41 value 310.666667
x 42 value 313.708333
x 43 value 313.000000
x 44 value 315.833333
x 45 value 315.041667
x 46 value 318.625000
x 47 value 323.583333
x 48 value 321.375000
x 49 value 323.583333
x 50 value 318.625000
x 51 value 315.041667
x 52 value 315.833333
x 53 value 313.000000
x 54 value 313.708333
x 55 value 310.666667
x 56 value 305.791667
x 57 value 300.500000
x 58 value 302.416667
x 59 value 300.541667
x 60 value 303.125000
x 61 value 306.750000
x 62 value 307.583333
x 63 value 307.333333
x 64 value 309.458333
x 65 value 308.083333
x 66 value 306.333333
x 67 value 308.833333
x 68 value 307.875000
x 69 value 311.291667
x 70 value 313.583333
x 71 value 317.083333
x 72 value 317.791667
x 73 value 319.625000
x 74 value 325.333333
x 75 value 328.416667
x 76 value 329.875000
x 77 value 328.958333
x 78 value 335.250000
x 79 value 345.500000
x 80 value 342.708333
x 81 value 346.875000
x 82 value 357.500000
x 83 value 364.666667
x 84 value 374.083333
x 85 value 382.583333
x 86 value 386.958333
x 87 value 393.375000
x 88 value 400.583333
x 89 value 411.291667
x 90 value 424.833333
x 91 value 440.375000
x 92 value 468.666667
x 93 value 502.958333
x 94 value 545.708333
x 95 value 656.625000
