L 48 T 3.540000
spin_corr:
x 0 value 1000.000000
x 1 value 743.833333
x 2 value 677.250000
x 3 value 650.833333
x 4 value 635.583333
x 5 value 626.166667
x 6 value 616.500000
x 7 value 613.500000
x 8 value 616.333333
x 9 value 610.250000
x 10 value 608.250000
x 11 value 603.083333
x 12 value 604.416667
x 13 value 602.666667
x 14 value 605.000000
x 15 value 606.416667
x 16 value 604.416667
x 17 value 604.500000
x 18 value 607.416667
x 19 value 607.583333
x 20 value 604.000000
x 21 value 606.916667
x 22 value 607.333333
x 23 value 607.333333
x 24 value 607.500000
x 25 value 607.333333
x 26 value 607.333333
x 27 value 606.916667
x 28 value 604.000000
x 29 value 607.583333
x 30 value 607.416667
x 31 value 604.500000
x 32 value 604.416667
x 33 value 606.416667
x 34 value 605.000000
x 35 value 602.666667
x 36 value 604.416667
x 37 value 603.083333
x 38 value 608.250000
x 39 value 610.250000
x 40 value 616.333333
x 41 value 613.500000
x 42 value 616.500000
x 43 value 626.166667
x 44 value 635.583333
x 45 value 650.833333
x 46 value 677.250000
x 47 value 743.833333
