L 32 T 2.275000
spin_corr:
x 0 value 1000.000000
x 1 value 700.500000
x 2 value 596.125000
x 3 value 537.125000
x 4 value 496.375000
x 5 value 477.875000
x 6 value 472.750000
x 7 value 457.750000
x 8 value 447.250000
x 9 value 435.875000
x 10 value 426.750000
x 11 value 420.625000
x 12 value 423.875000
x 13 value 421.750000
x 14 value 418.750000
x 15 value 408.250000
x 16 value 406.250000
x 17 value 408.250000
x 18 value 418.750000
x 19 value 421.750000
x 20 value 423.875000
x 21 value 420.625000
x 22 value 426.750000
x 23 value 435.875000
x 24 value 447.250000
x 25 value 457.750000
x 26 value 472.750000
x 27 value 477.875000
x 28 value 496.375000
x 29 value 537.125000
x 30 value 596.125000
x 31 value 700.500000
