L 24 T 3.540000
spin_corr:
x 0 value 1000.000000
x 1 value 726.500000
x 2 value 671.000000
x 3 value 642.166667
x 4 value 641.666667
x 5 value 629.166667
x 6 value 617.166667
x 7 value 614.500000
x 8 value 609.833333
x 9 value 609.500000
x 10 value 607.000000
x 11 value 610.166667
x 12 value 613.166667
x 13 value 610.166667
x 14 value 607.000000
x 15 value 609.500000
x 16 value 609.833333
x 17 value 614.500000
x 18 value 617.166667
x 19 value 629.166667
x 20 value 641.666667
x 21 value 642.166667
x 22 value 671.000000
x 23 value 726.500000
