L 128 T 3.638000
spin_corr:
x 0 value 1000.000000
x 1 value 670.281250
x 2 value 568.812500
x 3 value 518.062500
x 4 value 486.906250
x 5 value 465.781250
x 6 value 438.687500
x 7 value 421.687500
x 8 value 408.968750
x 9 value 400.531250
x 10 value 389.031250
x 11 value 378.093750
x 12 value 372.656250
x 13 value 371.468750
x 14 value 364.843750
x 15 value 360.062500
x 16 value 359.218750
x 17 value 354.812500
x 18 value 353.750000
x 19 value 350.625000
x 20 value 348.750000
x 21 value 346.187500
x 22 value 342.406250
x 23 value 336.687500
x 24 value 339.875000
x 25 value 337.718750
x 26 value 334.843750
x 27 value 334.937500
x 28 value 331.750000
x 29 value 328.125000
x 30 value 326.968750
x 31 value 326.593750
x 32 value 329.218750
x 33 value 326.093750
x 34 value 328.312500
x 35 value 329.156250
x 36 value 329.000000
x 37 value 330.312500
x 38 value 326.156250
x 39 value 327.968750
x 40 value 330.250000
x 41 value 332.218750
x 42 value 328.312500
x 43 value 328.406250
x 44 value 326.218750
x 45 value 322.906250
x 46 value 325.656250
x 47 value 326.281250
x 48 value 325.718750
x 49 value 326.281250
x 50 value 322.843750
x 51 value 326.000000
x 52 value 323.875000
x 53 value 325.156250
x 54 value 322.656250
x 55 value 318.625000
x 56 value 317.968750
x 57 value 318.531250
x 58 value 319.187500
x 59 value 319.812500
x 60 value 319.468750
x 61 value 317.312500
x 62 value 316.687500
x 63 value 321.156250
x 64 value 318.281250
x 65 value 321.156250
x 66 value 316.687500
x 67 value 317.312500
x 68 value 319.468750
x 69 value 319.812500
x 70 value 319.187500
x 71 value 318.531250
x 72 value 317.968750
x 73 value 318.625000
x 74 value 322.656250
x 75 value 325.156250
x 76 value 323.875000
x 77 value 326.000000
x 78 value 322.843750
x 79 value 326.281250
x 80 value 325.718750
x 81 value 326.281250
x 82 value 325.656250
x 83 value 322.906250
x 84 value 326.218750
x 85 value 328.406250
x 86 value 328.312500
x 87 value 332.218750
x 88 value 330.250000
x 89 value 327.968750
x 90 value 326.156250
x 91 value 330.312500
x 92 value 329.000000
x 93 value 329.156250
x 94 value 328.312500
x 95 value 326.093750
x 96 value 329.218750
x 97 value 326.593750
x 98 value 326.968750
x 99 value 328.125000
x 100 value 331.750000
x 101 value 334.937500
x 102 value 334.843750
x 103 value 337.718750
x 104 value 339.875000
x 105 value 336.687500
x 106 value 342.406250
x 107 value 346.187500
x 108 value 348.750000
x 109 value 350.625000
x 110 value 353.750000
x 111 value 354.812500
x 112 value 359.218750
x 113 value 360.062500
x 114 value 364.843750
x 115 value 371.468750
x 116 value 372.656250
x 117 value 378.093750
x 118 value 389.031250
x 119 value 400.531250
x 120 value 408.968750
x 121 value 421.687500
x 122 value 438.687500
x 123 value 465.781250
x 124 value 486.906250
x 125 value 518.062500
x 126 value 568.812500
x 127 value 670.281250
