L 128 T 3.620000
spin_corr:
x 0 value 1000.000000
x 1 value 683.250000
x 2 value 591.500000
x 3 value 540.187500
x 4 value 512.375000
x 5 value 496.593750
x 6 value 478.781250
x 7 value 468.437500
x 8 value 460.250000
x 9 value 454.000000
x 10 value 450.843750
x 11 value 443.343750
x 12 value 438.625000
x 13 value 431.218750
x 14 value 430.000000
x 15 value 426.281250
x 16 value 420.156250
x 17 value 418.093750
x 18 value 412.406250
x 19 value 412.062500
x 20 value 409.843750
x 21 value 404.312500
x 22 value 404.281250
x 23 value 397.718750
x 24 value 398.843750
x 25 value 397.687500
x 26 value 394.437500
x 27 value 396.093750
x 28 value 399.250000
x 29 value 400.281250
x 30 value 397.218750
x 31 value 397.500000
x 32 value 398.531250
x 33 value 395.875000
x 34 value 394.000000
x 35 value 397.875000
x 36 value 394.156250
x 37 value 392.343750
x 38 value 390.531250
x 39 value 394.343750
x 40 value 390.656250
x 41 value 391.218750
x 42 value 392.187500
x 43 value 393.343750
x 44 value 390.875000
x 45 value 390.250000
x 46 value 391.125000
x 47 value 392.531250
x 48 value 390.000000
x 49 value 391.250000
x 50 value 391.125000
x 51 value 395.906250
x 52 value 391.875000
x 53 value 391.750000
x 54 value 391.031250
x 55 value 391.156250
x 56 value 390.281250
x 57 value 391.062500
x 58 value 393.468750
x 59 value 393.375000
x 60 value 396.750000
x 61 value 398.968750
x 62 value 395.562500
x 63 value 395.250000
x 64 value 392.281250
x 65 value 395.250000
x 66 value 395.562500
x 67 value 398.968750
x 68 value 396.750000
x 69 value 393.375000
x 70 value 393.468750
x 71 value 391.062500
x 72 value 390.281250
x 73 value 391.156250
x 74 value 391.031250
x 75 value 391.750000
x 76 value 391.875000
x 77 value 395.906250
x 78 value 391.125000
x 79 value 391.250000
x 80 value 390.000000
x 81 value 392.531250
x 82 value 391.125000
x 83 value 390.250000
x 84 value 390.875000
x 85 value 393.343750
x 86 value 392.187500
x 87 value 391.218750
x 88 value 390.656250
x 89 value 394.343750
x 90 value 390.531250
x 91 value 392.343750
x 92 value 394.156250
x 93 value 397.875000
x 94 value 394.000000
x 95 value 395.875000
x 96 value 398.531250
x 97 value 397.500000
x 98 value 397.218750
x 99 value 400.281250
x 100 value 399.250000
x 101 value 396.093750
x 102 value 394.437500
x 103 value 397.687500
x 104 value 398.843750
x 105 value 397.718750
x 106 value 404.281250
x 107 value 404.312500
x 108 value 409.843750
x 109 value 412.062500
x 110 value 412.406250
x 111 value 418.093750
x 112 value 420.156250
x 113 value 426.281250
x 114 value 430.000000
x 115 value 431.218750
x 116 value 438.625000
x 117 value 443.343750
x 118 value 450.843750
x 119 value 454.000000
x 120 value 460.250000
x 121 value 468.437500
x 122 value 478.781250
x 123 value 496.593750
x 124 value 512.375000
x 125 value 540.187500
x 126 value 591.500000
x 127 value 683.250000
