L 128 T 2.266000
spin_corr:
x 0 value 1000.000000
x 1 value 718.937500
x 2 value 609.500000
x 3 value 557.187500
x 4 value 525.500000
x 5 value 498.312500
x 6 value 473.687500
x 7 value 460.093750
x 8 value 447.875000
x 9 value 437.750000
x 10 value 430.656250
x 11 value 424.562500
x 12 value 415.843750
x 13 value 408.625000
x 14 value 408.906250
x 15 value 401.437500
x 16 value 398.812500
x 17 value 397.406250
x 18 value 397.968750
x 19 value 394.250000
x 20 value 392.750000
x 21 value 393.375000
x 22 value 392.250000
x 23 value 391.500000
x 24 value 390.000000
x 25 value 385.562500
x 26 value 385.156250
x 27 value 386.781250
x 28 value 385.750000
x 29 value 380.781250
x 30 value 379.656250
x 31 value 379.218750
x 32 value 379.812500
x 33 value 377.375000
x 34 value 374.562500
x 35 value 375.875000
x 36 value 378.750000
x 37 value 376.843750
x 38 value 377.000000
x 39 value 376.031250
x 40 value 372.656250
x 41 value 370.343750
x 42 value 368.937500
x 43 value 366.937500
x 44 value 366.937500
x 45 value 368.687500
x 46 value 365.843750
x 47 value 366.218750
x 48 value 363.468750
x 49 value 363.281250
x 50 value 369.031250
x 51 value 370.250000
x 52 value 366.500000
x 53 value 365.906250
x 54 value 369.031250
x 55 value 370.562500
x 56 value 372.218750
x 57 value 370.812500
x 58 value 369.218750
x 59 value 372.656250
x 60 value 373.593750
x 61 value 372.968750
x 62 value 375.468750
x 63 value 378.000000
x 64 value 378.843750
x 65 value 378.000000
x 66 value 375.468750
x 67 value 372.968750
x 68 value 373.593750
x 69 value 372.656250
x 70 value 369.218750
x 71 value 370.812500
x 72 value 372.218750
x 73 value 370.562500
x 74 value 369.031250
x 75 value 365.906250
x 76 value 366.500000
x 77 value 370.250000
x 78 value 369.031250
x 79 value 363.281250
x 80 value 363.468750
x 81 value 366.218750
x 82 value 365.843750
x 83 value 368.687500
x 84 value 366.937500
x 85 value 366.937500
x 86 value 368.937500
x 87 value 370.343750
x 88 value 372.656250
x 89 value 376.031250
x 90 value 377.000000
x 91 value 376.843750
x 92 value 378.750000
x 93 value 375.875000
x 94 value 374.562500
x 95 value 377.375000
x 96 value 379.812500
x 97 value 379.218750
x 98 value 379.656250
x 99 value 380.781250
x 100 value 385.750000
x 101 value 386.781250
x 102 value 385.156250
x 103 value 385.562500
x 104 value 390.000000
x 105 value 391.500000
x 106 value 392.250000
x 107 value 393.375000
x 108 value 392.750000
x 109 value 394.250000
x 110 value 397.968750
x 111 value 397.406250
x 112 value 398.812500
x 113 value 401.437500
x 114 value 408.906250
x 115 value 408.625000
x 116 value 415.843750
x 117 value 424.562500
x 118 value 430.656250
x 119 value 437.750000
x 120 value 447.875000
x 121 value 460.093750
x 122 value 473.687500
x 123 value 498.312500
x 124 value 525.500000
x 125 value 557.187500
x 126 value 609.500000
x 127 value 718.937500
