L 32 T 3.639000
spin_corr:
x 0 value 1000.000000
x 1 value 684.125000
x 2 value 603.625000
x 3 value 551.875000
x 4 value 515.000000
x 5 value 498.500000
x 6 value 486.750000
x 7 value 473.125000
x 8 value 464.625000
x 9 value 459.000000
x 10 value 456.125000
x 11 value 445.625000
x 12 value 447.000000
x 13 value 448.125000
x 14 value 447.375000
x 15 value 451.000000
x 16 value 456.125000
x 17 value 451.000000
x 18 value 447.375000
x 19 value 448.125000
x 20 value 447.000000
x 21 value 445.625000
x 22 value 456.125000
x 23 value 459.000000
x 24 value 464.625000
x 25 value 473.125000
x 26 value 486.750000
x 27 value 498.500000
x 28 value 515.000000
x 29 value 551.875000
x 30 value 603.625000
x 31 value 684.125000
