L 32 T 3.740000
spin_corr:
x 0 value 1000.000000
x 1 value 602.500000
x 2 value 460.250000
x 3 value 387.250000
x 4 value 333.500000
x 5 value 298.375000
x 6 value 272.375000
x 7 value 257.500000
x 8 value 245.250000
x 9 value 238.250000
x 10 value 226.625000
x 11 value 228.625000
x 12 value 222.125000
x 13 value 216.875000
x 14 value 222.375000
x 15 value 209.125000
x 16 value 209.875000
x 17 value 209.125000
x 18 value 222.375000
x 19 value 216.875000
x 20 value 222.125000
x 21 value 228.625000
x 22 value 226.625000
x 23 value 238.250000
x 24 value 245.250000
x 25 value 257.500000
x 26 value 272.375000
x 27 value 298.375000
x 28 value 333.500000
x 29 value 387.250000
x 30 value 460.250000
x 31 value 602.500000
