L 64 T 2.262000
spin_corr:
x 0 value 1000.000000
x 1 value 715.125000
x 2 value 607.937500
x 3 value 554.187500
x 4 value 525.500000
x 5 value 501.375000
x 6 value 490.625000
x 7 value 470.812500
x 8 value 461.687500
x 9 value 455.062500
x 10 value 445.625000
x 11 value 438.687500
x 12 value 436.937500
x 13 value 430.250000
x 14 value 428.062500
x 15 value 424.937500
x 16 value 423.250000
x 17 value 428.187500
x 18 value 421.187500
x 19 value 420.812500
x 20 value 421.375000
x 21 value 425.562500
x 22 value 422.125000
x 23 value 418.500000
x 24 value 414.562500
x 25 value 416.562500
x 26 value 409.375000
x 27 value 413.187500
x 28 value 406.562500
x 29 value 410.250000
x 30 value 408.250000
x 31 value 408.687500
x 32 value 401.250000
x 33 value 408.687500
x 34 value 408.250000
x 35 value 410.250000
x 36 value 406.562500
x 37 value 413.187500
x 38 value 409.375000
x 39 value 416.562500
x 40 value 414.562500
x 41 value 418.500000
x 42 value 422.125000
x 43 value 425.562500
x 44 value 421.375000
x 45 value 420.812500
x 46 value 421.187500
x 47 value 428.187500
x 48 value 423.250000
x 49 value 424.937500
x 50 value 428.062500
x 51 value 430.250000
x 52 value 436.937500
x 53 value 438.687500
x 54 value 445.625000
x 55 value 455.062500
x 56 value 461.687500
x 57 value 470.812500
x 58 value 490.625000
x 59 value 501.375000
x 60 value 525.500000
x 61 value 554.187500
x 62 value 607.937500
x 63 value 715.125000
