L 96 T 3.420000
spin_corr:
x 0 value 1000.000000
x 1 value 787.625000
x 2 value 741.750000
x 3 value 727.583333
x 4 value 719.333333
x 5 value 716.750000
x 6 value 714.166667
x 7 value 712.916667
x 8 value 711.458333
x 9 value 710.375000
x 10 value 709.875000
x 11 value 708.416667
x 12 value 709.666667
x 13 value 709.416667
x 14 value 709.875000
x 15 value 709.500000
x 16 value 709.833333
x 17 value 709.583333
x 18 value 709.916667
x 19 value 709.333333
x 20 value 709.583333
x 21 value 710.291667
x 22 value 708.583333
x 23 value 709.166667
x 24 value 708.250000
x 25 value 710.875000
x 26 value 710.541667
x 27 value 712.458333
x 28 value 711.666667
x 29 value 709.333333
x 30 value 711.000000
x 31 value 707.916667
x 32 value 709.083333
x 33 value 708.291667
x 34 value 707.791667
x 35 value 708.458333
x 36 value 708.125000
x 37 value 708.458333
x 38 value 707.166667
x 39 value 708.083333
x 40 value 708.458333
x 41 value 708.250000
x 42 value 708.666667
x 43 value 707.875000
x 44 value 708.500000
x 45 value 709.416667
x 46 value 707.166667
x 47 value 708.541667
x 48 value 707.625000
x 49 value 708.541667
x 50 value 707.166667
x 51 value 709.416667
x 52 value 708.500000
x 53 value 707.875000
x 54 value 708.666667
x 55 value 708.250000
x 56 value 708.458333
x 57 value 708.083333
x 58 value 707.166667
x 59 value 708.458333
x 60 value 708.125000
x 61 value 708.458333
x 62 value 707.791667
x 63 value 708.291667
x 64 value 709.083333
x 65 value 707.916667
x 66 value 711.000000
x 67 value 709.333333
x 68 value 711.666667
x 69 value 712.458333
x 70 value 710.541667
x 71 value 710.875000
x 72 value 708.250000
x 73 value 709.166667
x 74 value 708.583333
x 75 value 710.291667
x 76 value 709.583333
x 77 value 709.333333
x 78 value 709.916667
x 79 value 709.583333
x 80 value 709.833333
x 81 value 709.500000
x 82 value 709.875000
x 83 value 709.416667
x 84 value 709.666667
x 85 value 708.416667
x 86 value 709.875000
x 87 value 710.375000
x 88 value 711.458333
x 89 value 712.916667
x 90 value 714.166667
x 91 value 716.750000
x 92 value 719.333333
x 93 value 727.583333
x 94 value 741.750000
x 95 value 787.625000
