L 48 T 3.650000
spin_corr:
x 0 value 1000.000000
x 1 value 667.166667
x 2 value 560.000000
x 3 value 505.500000
x 4 value 471.166667
x 5 value 452.916667
x 6 value 439.916667
x 7 value 426.583333
x 8 value 411.916667
x 9 value 405.500000
x 10 value 398.916667
x 11 value 394.166667
x 12 value 393.166667
x 13 value 397.083333
x 14 value 381.166667
x 15 value 378.666667
x 16 value 373.500000
x 17 value 378.750000
x 18 value 376.583333
x 19 value 372.333333
x 20 value 369.500000
x 21 value 379.166667
x 22 value 373.750000
x 23 value 369.416667
x 24 value 375.333333
x 25 value 369.416667
x 26 value 373.750000
x 27 value 379.166667
x 28 value 369.500000
x 29 value 372.333333
x 30 value 376.583333
x 31 value 378.750000
x 32 value 373.500000
x 33 value 378.666667
x 34 value 381.166667
x 35 value 397.083333
x 36 value 393.166667
x 37 value 394.166667
x 38 value 398.916667
x 39 value 405.500000
x 40 value 411.916667
x 41 value 426.583333
x 42 value 439.916667
x 43 value 452.916667
x 44 value 471.166667
x 45 value 505.500000
x 46 value 560.000000
x 47 value 667.166667
