L 96 T 3.500000
spin_corr:
x 0 value 1000.000000
x 1 value 746.458333
x 2 value 683.500000
x 3 value 662.833333
x 4 value 649.166667
x 5 value 644.916667
x 6 value 638.666667
x 7 value 635.250000
x 8 value 634.208333
x 9 value 632.208333
x 10 value 629.666667
x 11 value 632.291667
x 12 value 630.791667
x 13 value 633.375000
x 14 value 632.541667
x 15 value 630.000000
x 16 value 629.916667
x 17 value 630.833333
x 18 value 630.333333
x 19 value 630.125000
x 20 value 627.916667
x 21 value 630.125000
x 22 value 629.875000
x 23 value 628.958333
x 24 value 630.000000
x 25 value 628.791667
x 26 value 631.916667
x 27 value 629.708333
x 28 value 629.333333
x 29 value 630.125000
x 30 value 630.208333
x 31 value 628.375000
x 32 value 627.958333
x 33 value 627.625000
x 34 value 630.041667
x 35 value 628.416667
x 36 value 627.625000
x 37 value 630.333333
x 38 value 629.250000
x 39 value 628.875000
x 40 value 629.583333
x 41 value 632.541667
x 42 value 631.666667
x 43 value 630.916667
x 44 value 633.583333
x 45 value 631.583333
x 46 value 631.375000
x 47 value 631.958333
x 48 value 635.250000
x 49 value 631.958333
x 50 value 631.375000
x 51 value 631.583333
x 52 value 633.583333
x 53 value 630.916667
x 54 value 631.666667
x 55 value 632.541667
x 56 value 629.583333
x 57 value 628.875000
x 58 value 629.250000
x 59 value 630.333333
x 60 value 627.625000
x 61 value 628.416667
x 62 value 630.041667
x 63 value 627.625000
x 64 value 627.958333
x 65 value 628.375000
x 66 value 630.208333
x 67 value 630.125000
x 68 value 629.333333
x 69 value 629.708333
x 70 value 631.916667
x 71 value 628.791667
x 72 value 630.000000
x 73 value 628.958333
x 74 value 629.875000
x 75 value 630.125000
x 76 value 627.916667
x 77 value 630.125000
x 78 value 630.333333
x 79 value 630.833333
x 80 value 629.916667
x 81 value 630.000000
x 82 value 632.541667
x 83 value 633.375000
x 84 value 630.791667
x 85 value 632.291667
x 86 value 629.666667
x 87 value 632.208333
x 88 value 634.208333
x 89 value 635.250000
x 90 value 638.666667
x 91 value 644.916667
x 92 value 649.166667
x 93 value 662.833333
x 94 value 683.500000
x 95 value 746.458333
