L 64 T 3.647000
spin_corr:
x 0 value 1000.000000
x 1 value 672.562500
x 2 value 565.687500
x 3 value 514.875000
x 4 value 485.250000
x 5 value 451.062500
x 6 value 432.187500
x 7 value 412.000000
x 8 value 401.312500
x 9 value 397.437500
x 10 value 382.000000
x 11 value 369.812500
x 12 value 365.312500
x 13 value 356.812500
x 14 value 355.187500
x 15 value 356.750000
x 16 value 355.875000
x 17 value 351.687500
x 18 value 342.937500
x 19 value 341.625000
x 20 value 340.187500
x 21 value 340.062500
x 22 value 334.812500
x 23 value 337.937500
x 24 value 334.125000
x 25 value 334.250000
x 26 value 331.875000
x 27 value 326.625000
x 28 value 322.562500
x 29 value 324.937500
x 30 value 322.062500
x 31 value 319.562500
x 32 value 317.562500
x 33 value 319.562500
x 34 value 322.062500
x 35 value 324.937500
x 36 value 322.562500
x 37 value 326.625000
x 38 value 331.875000
x 39 value 334.250000
x 40 value 334.125000
x 41 value 337.937500
x 42 value 334.812500
x 43 value 340.062500
x 44 value 340.187500
x 45 value 341.625000
x 46 value 342.937500
x 47 value 351.687500
x 48 value 355.875000
x 49 value 356.750000
x 50 value 355.187500
x 51 value 356.812500
x 52 value 365.312500
x 53 value 369.812500
x 54 value 382.000000
x 55 value 397.437500
x 56 value 401.312500
x 57 value 412.000000
x 58 value 432.187500
x 59 value 451.062500
x 60 value 485.250000
x 61 value 514.875000
x 62 value 565.687500
x 63 value 672.562500
