L 32 T 2.250000
spin_corr:
x 0 value 1000.000000
x 1 value 719.125000
x 2 value 619.500000
x 3 value 573.250000
x 4 value 548.375000
x 5 value 524.250000
x 6 value 515.750000
x 7 value 501.250000
x 8 value 485.125000
x 9 value 477.125000
x 10 value 474.875000
x 11 value 475.500000
x 12 value 470.500000
x 13 value 473.500000
x 14 value 474.625000
x 15 value 480.750000
x 16 value 479.750000
x 17 value 480.750000
x 18 value 474.625000
x 19 value 473.500000
x 20 value 470.500000
x 21 value 475.500000
x 22 value 474.875000
x 23 value 477.125000
x 24 value 485.125000
x 25 value 501.250000
x 26 value 515.750000
x 27 value 524.250000
x 28 value 548.375000
x 29 value 573.250000
x 30 value 619.500000
x 31 value 719.125000
