L 128 T 3.460000
spin_corr:
x 0 value 1000.000000
x 1 value 771.437500
x 2 value 720.625000
x 3 value 701.937500
x 4 value 690.781250
x 5 value 685.750000
x 6 value 683.906250
x 7 value 682.718750
x 8 value 680.250000
x 9 value 677.625000
x 10 value 678.187500
x 11 value 678.312500
x 12 value 677.625000
x 13 value 676.718750
x 14 value 678.625000
x 15 value 678.875000
x 16 value 677.875000
x 17 value 677.125000
x 18 value 678.000000
x 19 value 677.281250
x 20 value 677.093750
x 21 value 677.187500
x 22 value 676.875000
x 23 value 677.781250
x 24 value 677.125000
x 25 value 676.406250
x 26 value 674.937500
x 27 value 675.187500
x 28 value 675.375000
x 29 value 677.250000
x 30 value 675.593750
x 31 value 675.125000
x 32 value 676.593750
x 33 value 677.406250
x 34 value 677.875000
x 35 value 676.750000
x 36 value 677.562500
x 37 value 675.531250
x 38 value 675.968750
x 39 value 676.562500
x 40 value 677.000000
x 41 value 676.875000
x 42 value 676.437500
x 43 value 678.000000
x 44 value 676.218750
x 45 value 678.437500
x 46 value 678.968750
x 47 value 677.281250
x 48 value 679.187500
x 49 value 678.718750
x 50 value 678.593750
x 51 value 678.625000
x 52 value 677.812500
x 53 value 677.125000
x 54 value 677.625000
x 55 value 677.937500
x 56 value 676.812500
x 57 value 679.062500
x 58 value 676.843750
x 59 value 677.375000
x 60 value 679.875000
x 61 value 678.656250
x 62 value 679.125000
x 63 value 678.875000
x 64 value 677.312500
x 65 value 678.875000
x 66 value 679.125000
x 67 value 678.656250
x 68 value 679.875000
x 69 value 677.375000
x 70 value 676.843750
x 71 value 679.062500
x 72 value 676.812500
x 73 value 677.937500
x 74 value 677.625000
x 75 value 677.125000
x 76 value 677.812500
x 77 value 678.625000
x 78 value 678.593750
x 79 value 678.718750
x 80 value 679.187500
x 81 value 677.281250
x 82 value 678.968750
x 83 value 678.437500
x 84 value 676.218750
x 85 value 678.000000
x 86 value 676.437500
x 87 value 676.875000
x 88 value 677.000000
x 89 value 676.562500
x 90 value 675.968750
x 91 value 675.531250
x 92 value 677.562500
x 93 value 676.750000
x 94 value 677.875000
x 95 value 677.406250
x 96 value 676.593750
x 97 value 675.125000
x 98 value 675.593750
x 99 value 677.250000
x 100 value 675.375000
x 101 value 675.187500
x 102 value 674.937500
x 103 value 676.406250
x 104 value 677.125000
x 105 value 677.781250
x 106 value 676.875000
x 107 value 677.187500
x 108 value 677.093750
x 109 value 677.281250
x 110 value 678.000000
x 111 value 677.125000
x 112 value 677.875000
x 113 value 678.875000
x 114 value 678.625000
x 115 value 676.718750
x 116 value 677.625000
x 117 value 678.312500
x 118 value 678.187500
x 119 value 677.625000
x 120 value 680.250000
x 121 value 682.718750
x 122 value 683.906250
x 123 value 685.750000
x 124 value 690.781250
x 125 value 701.937500
x 126 value 720.625000
x 127 value 771.437500
