L 32 T 3.700000
spin_corr:
x 0 value 1000.000000
x 1 value 626.875000
x 2 value 533.500000
x 3 value 471.250000
x 4 value 422.250000
x 5 value 386.625000
x 6 value 369.875000
x 7 value 341.625000
x 8 value 326.875000
x 9 value 320.500000
x 10 value 311.875000
x 11 value 312.625000
x 12 value 317.125000
x 13 value 320.000000
x 14 value 327.375000
x 15 value 317.875000
x 16 value 315.125000
x 17 value 317.875000
x 18 value 327.375000
x 19 value 320.000000
x 20 value 317.125000
x 21 value 312.625000
x 22 value 311.875000
x 23 value 320.500000
x 24 value 326.875000
x 25 value 341.625000
x 26 value 369.875000
x 27 value 386.625000
x 28 value 422.250000
x 29 value 471.250000
x 30 value 533.500000
x 31 value 626.875000
