L 48 T 3.700000
spin_corr:
x 0 value 1000.000000
x 1 value 615.666667
x 2 value 494.500000
x 3 value 428.583333
x 4 value 379.666667
x 5 value 344.083333
x 6 value 322.333333
x 7 value 299.833333
x 8 value 296.916667
x 9 value 287.500000
x 10 value 273.416667
x 11 value 271.250000
x 12 value 270.000000
x 13 value 269.583333
x 14 value 259.916667
x 15 value 252.416667
x 16 value 249.416667
x 17 value 247.916667
x 18 value 244.333333
x 19 value 240.666667
x 20 value 231.750000
x 21 value 233.083333
x 22 value 226.666667
x 23 value 231.083333
x 24 value 232.833333
x 25 value 231.083333
x 26 value 226.666667
x 27 value 233.083333
x 28 value 231.750000
x 29 value 240.666667
x 30 value 244.333333
x 31 value 247.916667
x 32 value 249.416667
x 33 value 252.416667
x 34 value 259.916667
x 35 value 269.583333
x 36 value 270.000000
x 37 value 271.250000
x 38 value 273.416667
x 39 value 287.500000
x 40 value 296.916667
x 41 value 299.833333
x 42 value 322.333333
x 43 value 344.083333
x 44 value 379.666667
x 45 value 428.583333
x 46 value 494.500000
x 47 value 615.666667
