L 24 T 3.647000
spin_corr:
x 0 value 1000.000000
x 1 value 661.000000
x 2 value 566.500000
x 3 value 526.333333
x 4 value 509.666667
x 5 value 485.833333
x 6 value 468.833333
x 7 value 464.833333
x 8 value 465.666667
x 9 value 454.666667
x 10 value 451.000000
x 11 value 443.666667
x 12 value 445.666667
x 13 value 443.666667
x 14 value 451.000000
x 15 value 454.666667
x 16 value 465.666667
x 17 value 464.833333
x 18 value 468.833333
x 19 value 485.833333
x 20 value 509.666667
x 21 value 526.333333
x 22 value 566.500000
x 23 value 661.000000
