L 128 T 3.640000
spin_corr:
x 0 value 1000.000000
x 1 value 678.312500
x 2 value 570.687500
x 3 value 523.468750
x 4 value 492.500000
x 5 value 472.031250
x 6 value 455.343750
x 7 value 442.000000
x 8 value 428.312500
x 9 value 413.937500
x 10 value 400.375000
x 11 value 393.625000
x 12 value 388.250000
x 13 value 386.687500
x 14 value 382.093750
x 15 value 376.406250
x 16 value 366.281250
x 17 value 357.718750
x 18 value 358.437500
x 19 value 358.656250
x 20 value 352.968750
x 21 value 348.250000
x 22 value 343.562500
x 23 value 341.781250
x 24 value 333.531250
x 25 value 333.718750
x 26 value 334.531250
x 27 value 332.218750
x 28 value 327.718750
x 29 value 325.312500
x 30 value 322.968750
x 31 value 317.968750
x 32 value 319.593750
x 33 value 312.531250
x 34 value 314.781250
x 35 value 312.031250
x 36 value 314.281250
x 37 value 315.218750
x 38 value 315.250000
x 39 value 319.375000
x 40 value 317.937500
x 41 value 319.750000
x 42 value 317.906250
x 43 value 315.781250
x 44 value 313.218750
x 45 value 315.031250
x 46 value 317.875000
x 47 value 316.937500
x 48 value 309.500000
x 49 value 304.843750
x 50 value 308.656250
x 51 value 308.875000
x 52 value 307.093750
x 53 value 308.156250
x 54 value 304.906250
x 55 value 307.968750
x 56 value 310.687500
x 57 value 314.781250
x 58 value 308.906250
x 59 value 311.281250
x 60 value 313.937500
x 61 value 311.375000
x 62 value 307.781250
x 63 value 310.812500
x 64 value 313.562500
x 65 value 310.812500
x 66 value 307.781250
x 67 value 311.375000
x 68 value 313.937500
x 69 value 311.281250
x 70 value 308.906250
x 71 value 314.781250
x 72 value 310.687500
x 73 value 307.968750
x 74 value 304.906250
x 75 value 308.156250
x 76 value 307.093750
x 77 value 308.875000
x 78 value 308.656250
x 79 value 304.843750
x 80 value 309.500000
x 81 value 316.937500
x 82 value 317.875000
x 83 value 315.031250
x 84 value 313.218750
x 85 value 315.781250
x 86 value 317.906250
x 87 value 319.750000
x 88 value 317.937500
x 89 value 319.375000
x 90 value 315.250000
x 91 value 315.218750
x 92 value 314.281250
x 93 value 312.031250
x 94 value 314.781250
x 95 value 312.531250
x 96 value 319.593750
x 97 value 317.968750
x 98 value 322.968750
x 99 value 325.312500
x 100 value 327.718750
x 101 value 332.218750
x 102 value 334.531250
x 103 value 333.718750
x 104 value 333.531250
x 105 value 341.781250
x 106 value 343.562500
x 107 value 348.250000
x 108 value 352.968750
x 109 value 358.656250
x 110 value 358.437500
x 111 value 357.718750
x 112 value 366.281250
x 113 value 376.406250
x 114 value 382.093750
x 115 value 386.687500
x 116 value 388.250000
x 117 value 393.625000
x 118 value 400.375000
x 119 value 413.937500
x 120 value 428.312500
x 121 value 442.000000
x 122 value 455.343750
x 123 value 472.031250
x 124 value 492.500000
x 125 value 523.468750
x 126 value 570.687500
x 127 value 678.312500
