L 256 T 2.269200
spin_corr:
x 0 value 1.000000
x 1 value 0.706641
x 2 value 0.596391
x 3 value 0.536922
x 4 value 0.497367
x 5 value 0.468461
x 6 value 0.448773
x 7 value 0.434914
x 8 value 0.417758
x 9 value 0.408656
x 10 value 0.394953
x 11 value 0.384484
x 12 value 0.376875
x 13 value 0.367039
x 14 value 0.361367
x 15 value 0.357961
x 16 value 0.346789
x 17 value 0.346086
x 18 value 0.340773
x 19 value 0.337195
x 20 value 0.330961
x 21 value 0.325070
x 22 value 0.324703
x 23 value 0.322258
x 24 value 0.317695
x 25 value 0.313930
x 26 value 0.312297
x 27 value 0.309273
x 28 value 0.308758
x 29 value 0.303687
x 30 value 0.304547
x 31 value 0.298531
x 32 value 0.299500
x 33 value 0.295914
x 34 value 0.295133
x 35 value 0.294922
x 36 value 0.287828
x 37 value 0.287461
x 38 value 0.284578
x 39 value 0.287148
x 40 value 0.282734
x 41 value 0.282781
x 42 value 0.282141
x 43 value 0.279781
x 44 value 0.279969
x 45 value 0.275484
x 46 value 0.273320
x 47 value 0.270188
x 48 value 0.270781
x 49 value 0.271195
x 50 value 0.266242
x 51 value 0.266812
x 52 value 0.270219
x 53 value 0.263531
x 54 value 0.265938
x 55 value 0.266625
x 56 value 0.266898
x 57 value 0.264102
x 58 value 0.261656
x 59 value 0.261922
x 60 value 0.260383
x 61 value 0.262344
x 62 value 0.260758
x 63 value 0.260578
x 64 value 0.261883
x 65 value 0.256227
x 66 value 0.258469
x 67 value 0.255414
x 68 value 0.256930
x 69 value 0.254039
x 70 value 0.252336
x 71 value 0.254859
x 72 value 0.252492
x 73 value 0.252094
x 74 value 0.253141
x 75 value 0.253125
x 76 value 0.246437
x 77 value 0.249773
x 78 value 0.251836
x 79 value 0.247820
x 80 value 0.252641
x 81 value 0.250102
x 82 value 0.249195
x 83 value 0.246133
x 84 value 0.250719
x 85 value 0.247305
x 86 value 0.249023
x 87 value 0.245203
x 88 value 0.246562
x 89 value 0.247516
x 90 value 0.245484
x 91 value 0.246953
x 92 value 0.245250
x 93 value 0.244273
x 94 value 0.242930
x 95 value 0.241734
x 96 value 0.241859
x 97 value 0.243234
x 98 value 0.239516
x 99 value 0.240578
x 100 value 0.240141
x 101 value 0.237430
x 102 value 0.238703
x 103 value 0.241664
x 104 value 0.238937
x 105 value 0.240094
x 106 value 0.234477
x 107 value 0.237961
x 108 value 0.237000
x 109 value 0.238961
x 110 value 0.234937
x 111 value 0.236375
x 112 value 0.235820
x 113 value 0.237797
x 114 value 0.237109
x 115 value 0.236875
x 116 value 0.235633
x 117 value 0.233008
x 118 value 0.235125
x 119 value 0.236203
x 120 value 0.236492
x 121 value 0.236930
x 122 value 0.237336
x 123 value 0.236891
x 124 value 0.239422
x 125 value 0.236461
x 126 value 0.234922
x 127 value 0.236609
x 128 value 0.236172
x 129 value 0.234477
x 130 value 0.235875
x 131 value 0.235000
x 132 value 0.237953
x 133 value 0.236375
x 134 value 0.236242
x 135 value 0.236344
x 136 value 0.236953
x 137 value 0.238109
x 138 value 0.236016
x 139 value 0.233547
x 140 value 0.238906
x 141 value 0.235555
x 142 value 0.237070
x 143 value 0.236422
x 144 value 0.234656
x 145 value 0.235562
x 146 value 0.232766
x 147 value 0.238570
x 148 value 0.237297
x 149 value 0.238812
x 150 value 0.235586
x 151 value 0.236195
x 152 value 0.242477
x 153 value 0.239219
x 154 value 0.238180
x 155 value 0.239727
x 156 value 0.240727
x 157 value 0.240141
x 158 value 0.243070
x 159 value 0.244500
x 160 value 0.243391
x 161 value 0.245578
x 162 value 0.243977
x 163 value 0.240031
x 164 value 0.244211
x 165 value 0.241414
x 166 value 0.243891
x 167 value 0.245945
x 168 value 0.249086
x 169 value 0.245898
x 170 value 0.244406
x 171 value 0.248336
x 172 value 0.247664
x 173 value 0.247641
x 174 value 0.251141
x 175 value 0.245937
