L 64 T 3.560000
spin_corr:
x 0 value 1000.000000
x 1 value 716.062500
x 2 value 641.562500
x 3 value 608.000000
x 4 value 592.375000
x 5 value 579.000000
x 6 value 567.875000
x 7 value 563.625000
x 8 value 554.625000
x 9 value 552.875000
x 10 value 551.375000
x 11 value 544.937500
x 12 value 547.187500
x 13 value 547.187500
x 14 value 544.562500
x 15 value 542.062500
x 16 value 538.375000
x 17 value 541.125000
x 18 value 539.812500
x 19 value 538.687500
x 20 value 539.187500
x 21 value 538.937500
x 22 value 541.375000
x 23 value 542.562500
x 24 value 539.937500
x 25 value 541.812500
x 26 value 536.750000
x 27 value 539.062500
x 28 value 541.250000
x 29 value 541.562500
x 30 value 549.375000
x 31 value 544.500000
x 32 value 541.500000
x 33 value 544.500000
x 34 value 549.375000
x 35 value 541.562500
x 36 value 541.250000
x 37 value 539.062500
x 38 value 536.750000
x 39 value 541.812500
x 40 value 539.937500
x 41 value 542.562500
x 42 value 541.375000
x 43 value 538.937500
x 44 value 539.187500
x 45 value 538.687500
x 46 value 539.812500
x 47 value 541.125000
x 48 value 538.375000
x 49 value 542.062500
x 50 value 544.562500
x 51 value 547.187500
x 52 value 547.187500
x 53 value 544.937500
x 54 value 551.375000
x 55 value 552.875000
x 56 value 554.625000
x 57 value 563.625000
x 58 value 567.875000
x 59 value 579.000000
x 60 value 592.375000
x 61 value 608.000000
x 62 value 641.562500
x 63 value 716.062500
