L 24 T 3.641000
spin_corr:
x 0 value 1000.000000
x 1 value 679.000000
x 2 value 583.000000
x 3 value 527.166667
x 4 value 495.000000
x 5 value 481.000000
x 6 value 472.000000
x 7 value 461.833333
x 8 value 456.666667
x 9 value 444.500000
x 10 value 435.666667
x 11 value 440.500000
x 12 value 430.833333
x 13 value 440.500000
x 14 value 435.666667
x 15 value 444.500000
x 16 value 456.666667
x 17 value 461.833333
x 18 value 472.000000
x 19 value 481.000000
x 20 value 495.000000
x 21 value 527.166667
x 22 value 583.000000
x 23 value 679.000000
