L 32 T 3.638000
spin_corr:
x 0 value 1000.000000
x 1 value 685.625000
x 2 value 591.750000
x 3 value 534.875000
x 4 value 513.250000
x 5 value 492.250000
x 6 value 482.625000
x 7 value 472.000000
x 8 value 462.875000
x 9 value 451.250000
x 10 value 441.750000
x 11 value 441.750000
x 12 value 439.375000
x 13 value 432.750000
x 14 value 422.750000
x 15 value 426.125000
x 16 value 421.125000
x 17 value 426.125000
x 18 value 422.750000
x 19 value 432.750000
x 20 value 439.375000
x 21 value 441.750000
x 22 value 441.750000
x 23 value 451.250000
x 24 value 462.875000
x 25 value 472.000000
x 26 value 482.625000
x 27 value 492.250000
x 28 value 513.250000
x 29 value 534.875000
x 30 value 591.750000
x 31 value 685.625000
