L 32 T 2.260000
spin_corr:
x 0 value 1000.000000
x 1 value 719.125000
x 2 value 614.375000
x 3 value 555.125000
x 4 value 527.250000
x 5 value 504.625000
x 6 value 486.250000
x 7 value 480.625000
x 8 value 475.250000
x 9 value 466.750000
x 10 value 456.000000
x 11 value 453.125000
x 12 value 453.375000
x 13 value 450.750000
x 14 value 451.000000
x 15 value 454.000000
x 16 value 451.250000
x 17 value 454.000000
x 18 value 451.000000
x 19 value 450.750000
x 20 value 453.375000
x 21 value 453.125000
x 22 value 456.000000
x 23 value 466.750000
x 24 value 475.250000
x 25 value 480.625000
x 26 value 486.250000
x 27 value 504.625000
x 28 value 527.250000
x 29 value 555.125000
x 30 value 614.375000
x 31 value 719.125000
