L 256 T 2.360000
spin_corr:
x 0 value 1.000000
x 1 value 0.625547
x 2 value 0.463234
x 3 value 0.374164
x 4 value 0.315805
x 5 value 0.270680
x 6 value 0.234109
x 7 value 0.207445
x 8 value 0.184125
x 9 value 0.164711
x 10 value 0.139469
x 11 value 0.128203
x 12 value 0.114805
x 13 value 0.099844
x 14 value 0.086555
x 15 value 0.079445
x 16 value 0.071133
x 17 value 0.067578
x 18 value 0.055852
x 19 value 0.051305
x 20 value 0.047922
x 21 value 0.043328
x 22 value 0.036695
x 23 value 0.033773
x 24 value 0.033930
x 25 value 0.029008
x 26 value 0.023836
x 27 value 0.022578
x 28 value 0.020906
x 29 value 0.020734
x 30 value 0.021570
x 31 value 0.013430
x 32 value 0.016148
x 33 value 0.017031
x 34 value 0.010164
x 35 value 0.009266
x 36 value 0.007219
x 37 value 0.009461
x 38 value 0.006125
x 39 value 0.002336
x 40 value 0.006836
x 41 value 0.006820
x 42 value 0.002992
x 43 value 0.004852
x 44 value 0.002195
x 45 value 0.002734
x 46 value 0.000172
x 47 value 0.005969
x 48 value -0.000586
x 49 value 0.006766
x 50 value 0.003492
x 51 value 0.001156
x 52 value 0.001773
x 53 value 0.000039
x 54 value -0.000273
x 55 value -0.002008
x 56 value -0.000008
x 57 value -0.003805
x 58 value 0.001242
x 59 value -0.003195
x 60 value -0.010242
x 61 value -0.006547
x 62 value -0.003250
x 63 value -0.002898
x 64 value -0.006945
x 65 value -0.002211
x 66 value -0.003875
x 67 value -0.004625
x 68 value -0.003328
x 69 value -0.001391
x 70 value -0.001813
x 71 value -0.000844
x 72 value -0.004062
x 73 value -0.008117
x 74 value -0.005234
x 75 value -0.002977
x 76 value -0.004750
x 77 value 0.004555
x 78 value 0.001820
x 79 value 0.000273
x 80 value -0.001789
x 81 value -0.003445
x 82 value 0.002492
x 83 value 0.005664
x 84 value 0.004273
x 85 value 0.006633
x 86 value 0.009172
x 87 value 0.008922
x 88 value 0.008742
x 89 value 0.003102
x 90 value 0.002836
x 91 value 0.004977
x 92 value 0.007984
x 93 value 0.003469
x 94 value 0.005789
x 95 value 0.005695
x 96 value 0.004219
x 97 value 0.003039
x 98 value 0.000633
x 99 value 0.006367
x 100 value 0.006953
x 101 value 0.011242
x 102 value 0.011070
x 103 value 0.006984
x 104 value 0.006969
x 105 value 0.008258
x 106 value 0.005008
x 107 value 0.004781
x 108 value 0.003781
x 109 value -0.000930
x 110 value -0.000477
x 111 value -0.005250
x 112 value -0.005281
x 113 value -0.006141
x 114 value -0.004852
x 115 value -0.004172
x 116 value -0.008484
x 117 value -0.011328
x 118 value -0.005133
x 119 value -0.005023
x 120 value -0.003148
x 121 value -0.004336
x 122 value -0.006461
x 123 value 0.001531
x 124 value 0.000367
x 125 value -0.005094
x 126 value -0.004992
x 127 value -0.001422
x 128 value -0.004922
x 129 value -0.001375
x 130 value -0.003367
x 131 value -0.002563
x 132 value -0.002570
x 133 value -0.000141
x 134 value -0.003273
x 135 value -0.005789
x 136 value -0.001484
x 137 value 0.000094
x 138 value -0.004398
x 139 value -0.010547
x 140 value -0.010867
x 141 value -0.010367
x 142 value -0.008016
x 143 value -0.005750
x 144 value -0.003836
x 145 value -0.004094
x 146 value 0.003039
x 147 value 0.002953
x 148 value 0.001625
x 149 value 0.007031
x 150 value 0.010039
x 151 value 0.010414
x 152 value 0.006953
x 153 value 0.008414
x 154 value 0.005828
x 155 value 0.009070
x 156 value 0.011609
x 157 value 0.007313
x 158 value 0.001242
x 159 value 0.005117
x 160 value 0.002789
x 161 value 0.007289
x 162 value 0.006656
x 163 value 0.004219
x 164 value 0.001516
x 165 value 0.005039
x 166 value 0.005781
x 167 value 0.005539
x 168 value 0.007883
x 169 value 0.006781
x 170 value 0.011312
x 171 value 0.005164
x 172 value 0.002477
x 173 value 0.003250
x 174 value -0.002852
x 175 value 0.000437
