L 24 T 3.636000
spin_corr:
x 0 value 1000.000000
x 1 value 683.000000
x 2 value 587.333333
x 3 value 539.666667
x 4 value 504.500000
x 5 value 490.666667
x 6 value 476.333333
x 7 value 469.333333
x 8 value 458.500000
x 9 value 454.500000
x 10 value 450.500000
x 11 value 445.166667
x 12 value 446.833333
x 13 value 445.166667
x 14 value 450.500000
x 15 value 454.500000
x 16 value 458.500000
x 17 value 469.333333
x 18 value 476.333333
x 19 value 490.666667
x 20 value 504.500000
x 21 value 539.666667
x 22 value 587.333333
x 23 value 683.000000
