L 48 T 3.740000
spin_corr:
x 0 value 1000.000000
x 1 value 609.000000
x 2 value 483.833333
x 3 value 418.916667
x 4 value 380.083333
x 5 value 349.500000
x 6 value 322.166667
x 7 value 290.416667
x 8 value 253.916667
x 9 value 244.333333
x 10 value 231.083333
x 11 value 239.500000
x 12 value 226.500000
x 13 value 205.666667
x 14 value 202.166667
x 15 value 187.500000
x 16 value 173.250000
x 17 value 176.166667
x 18 value 173.250000
x 19 value 165.916667
x 20 value 153.750000
x 21 value 137.666667
x 22 value 153.750000
x 23 value 151.250000
x 24 value 157.083333
x 25 value 151.250000
x 26 value 153.750000
x 27 value 137.666667
x 28 value 153.750000
x 29 value 165.916667
x 30 value 173.250000
x 31 value 176.166667
x 32 value 173.250000
x 33 value 187.500000
x 34 value 202.166667
x 35 value 205.666667
x 36 value 226.500000
x 37 value 239.500000
x 38 value 231.083333
x 39 value 244.333333
x 40 value 253.916667
x 41 value 290.416667
x 42 value 322.166667
x 43 value 349.500000
x 44 value 380.083333
x 45 value 418.916667
x 46 value 483.833333
x 47 value 609.000000
