L 48 T 3.635000
spin_corr:
x 0 value 1000.000000
x 1 value 672.916667
x 2 value 572.750000
x 3 value 518.916667
x 4 value 481.500000
x 5 value 452.833333
x 6 value 439.833333
x 7 value 430.666667
x 8 value 418.083333
x 9 value 411.833333
x 10 value 402.750000
x 11 value 401.916667
x 12 value 396.666667
x 13 value 386.500000
x 14 value 385.416667
x 15 value 380.500000
x 16 value 377.250000
x 17 value 377.666667
x 18 value 378.833333
x 19 value 375.583333
x 20 value 369.583333
x 21 value 369.083333
x 22 value 366.416667
x 23 value 369.166667
x 24 value 374.833333
x 25 value 369.166667
x 26 value 366.416667
x 27 value 369.083333
x 28 value 369.583333
x 29 value 375.583333
x 30 value 378.833333
x 31 value 377.666667
x 32 value 377.250000
x 33 value 380.500000
x 34 value 385.416667
x 35 value 386.500000
x 36 value 396.666667
x 37 value 401.916667
x 38 value 402.750000
x 39 value 411.833333
x 40 value 418.083333
x 41 value 430.666667
x 42 value 439.833333
x 43 value 452.833333
x 44 value 481.500000
x 45 value 518.916667
x 46 value 572.750000
x 47 value 672.916667
