L 48 T 3.647000
spin_corr:
x 0 value 1000.000000
x 1 value 679.333333
x 2 value 567.750000
x 3 value 513.916667
x 4 value 483.416667
x 5 value 455.250000
x 6 value 441.166667
x 7 value 430.583333
x 8 value 420.333333
x 9 value 406.750000
x 10 value 394.666667
x 11 value 390.583333
x 12 value 386.333333
x 13 value 383.083333
x 14 value 377.333333
x 15 value 377.666667
x 16 value 373.833333
x 17 value 371.500000
x 18 value 368.916667
x 19 value 369.666667
x 20 value 362.916667
x 21 value 363.750000
x 22 value 364.083333
x 23 value 362.416667
x 24 value 359.916667
x 25 value 362.416667
x 26 value 364.083333
x 27 value 363.750000
x 28 value 362.916667
x 29 value 369.666667
x 30 value 368.916667
x 31 value 371.500000
x 32 value 373.833333
x 33 value 377.666667
x 34 value 377.333333
x 35 value 383.083333
x 36 value 386.333333
x 37 value 390.583333
x 38 value 394.666667
x 39 value 406.750000
x 40 value 420.333333
x 41 value 430.583333
x 42 value 441.166667
x 43 value 455.250000
x 44 value 483.416667
x 45 value 513.916667
x 46 value 567.750000
x 47 value 679.333333
