L 64 T 2.256000
spin_corr:
x 0 value 1000.000000
x 1 value 728.687500
x 2 value 630.562500
x 3 value 580.687500
x 4 value 548.687500
x 5 value 530.125000
x 6 value 509.875000
x 7 value 499.812500
x 8 value 489.187500
x 9 value 480.750000
x 10 value 476.875000
x 11 value 473.187500
x 12 value 466.500000
x 13 value 463.937500
x 14 value 460.312500
x 15 value 459.187500
x 16 value 455.750000
x 17 value 452.875000
x 18 value 450.250000
x 19 value 451.125000
x 20 value 446.437500
x 21 value 448.250000
x 22 value 442.687500
x 23 value 438.312500
x 24 value 433.187500
x 25 value 429.062500
x 26 value 428.125000
x 27 value 430.812500
x 28 value 430.062500
x 29 value 429.937500
x 30 value 426.937500
x 31 value 422.062500
x 32 value 423.437500
x 33 value 422.062500
x 34 value 426.937500
x 35 value 429.937500
x 36 value 430.062500
x 37 value 430.812500
x 38 value 428.125000
x 39 value 429.062500
x 40 value 433.187500
x 41 value 438.312500
x 42 value 442.687500
x 43 value 448.250000
x 44 value 446.437500
x 45 value 451.125000
x 46 value 450.250000
x 47 value 452.875000
x 48 value 455.750000
x 49 value 459.187500
x 50 value 460.312500
x 51 value 463.937500
x 52 value 466.500000
x 53 value 473.187500
x 54 value 476.875000
x 55 value 480.750000
x 56 value 489.187500
x 57 value 499.812500
x 58 value 509.875000
x 59 value 530.125000
x 60 value 548.687500
x 61 value 580.687500
x 62 value 630.562500
x 63 value 728.687500
