L 32 T 3.560000
spin_corr:
x 0 value 1000.000000
x 1 value 733.375000
x 2 value 657.500000
x 3 value 623.375000
x 4 value 605.125000
x 5 value 592.750000
x 6 value 587.000000
x 7 value 583.625000
x 8 value 582.000000
x 9 value 579.500000
x 10 value 574.875000
x 11 value 573.500000
x 12 value 570.625000
x 13 value 569.625000
x 14 value 569.750000
x 15 value 571.625000
x 16 value 572.375000
x 17 value 571.625000
x 18 value 569.750000
x 19 value 569.625000
x 20 value 570.625000
x 21 value 573.500000
x 22 value 574.875000
x 23 value 579.500000
x 24 value 582.000000
x 25 value 583.625000
x 26 value 587.000000
x 27 value 592.750000
x 28 value 605.125000
x 29 value 623.375000
x 30 value 657.500000
x 31 value 733.375000
