L 128 T 3.636000
spin_corr:
x 0 value 1000.000000
x 1 value 674.312500
x 2 value 579.250000
x 3 value 527.062500
x 4 value 497.312500
x 5 value 476.562500
x 6 value 457.500000
x 7 value 441.906250
x 8 value 432.875000
x 9 value 426.500000
x 10 value 417.343750
x 11 value 406.843750
x 12 value 402.343750
x 13 value 395.625000
x 14 value 391.562500
x 15 value 386.687500
x 16 value 379.937500
x 17 value 383.031250
x 18 value 382.656250
x 19 value 377.625000
x 20 value 381.250000
x 21 value 379.406250
x 22 value 376.156250
x 23 value 371.218750
x 24 value 368.906250
x 25 value 371.531250
x 26 value 368.031250
x 27 value 370.781250
x 28 value 366.156250
x 29 value 367.593750
x 30 value 364.843750
x 31 value 370.156250
x 32 value 366.437500
x 33 value 362.875000
x 34 value 360.906250
x 35 value 358.187500
x 36 value 353.531250
x 37 value 353.406250
x 38 value 355.218750
x 39 value 356.468750
x 40 value 352.656250
x 41 value 346.781250
x 42 value 352.343750
x 43 value 349.218750
x 44 value 351.843750
x 45 value 347.625000
x 46 value 351.312500
x 47 value 350.218750
x 48 value 350.468750
x 49 value 347.250000
x 50 value 349.500000
x 51 value 353.437500
x 52 value 352.000000
x 53 value 353.406250
x 54 value 350.375000
x 55 value 349.093750
x 56 value 353.406250
x 57 value 354.000000
x 58 value 350.375000
x 59 value 352.687500
x 60 value 354.750000
x 61 value 354.875000
x 62 value 357.937500
x 63 value 356.343750
x 64 value 357.718750
x 65 value 356.343750
x 66 value 357.937500
x 67 value 354.875000
x 68 value 354.750000
x 69 value 352.687500
x 70 value 350.375000
x 71 value 354.000000
x 72 value 353.406250
x 73 value 349.093750
x 74 value 350.375000
x 75 value 353.406250
x 76 value 352.000000
x 77 value 353.437500
x 78 value 349.500000
x 79 value 347.250000
x 80 value 350.468750
x 81 value 350.218750
x 82 value 351.312500
x 83 value 347.625000
x 84 value 351.843750
x 85 value 349.218750
x 86 value 352.343750
x 87 value 346.781250
x 88 value 352.656250
x 89 value 356.468750
x 90 value 355.218750
x 91 value 353.406250
x 92 value 353.531250
x 93 value 358.187500
x 94 value 360.906250
x 95 value 362.875000
x 96 value 366.437500
x 97 value 370.156250
x 98 value 364.843750
x 99 value 367.593750
x 100 value 366.156250
x 101 value 370.781250
x 102 value 368.031250
x 103 value 371.531250
x 104 value 368.906250
x 105 value 371.218750
x 106 value 376.156250
x 107 value 379.406250
x 108 value 381.250000
x 109 value 377.625000
x 110 value 382.656250
x 111 value 383.031250
x 112 value 379.937500
x 113 value 386.687500
x 114 value 391.562500
x 115 value 395.625000
x 116 value 402.343750
x 117 value 406.843750
x 118 value 417.343750
x 119 value 426.500000
x 120 value 432.875000
x 121 value 441.906250
x 122 value 457.500000
x 123 value 476.562500
x 124 value 497.312500
x 125 value 527.062500
x 126 value 579.250000
x 127 value 674.312500
