L 128 T 2.264000
spin_corr:
x 0 value 1000.000000
x 1 value 717.437500
x 2 value 612.875000
x 3 value 556.218750
x 4 value 520.906250
x 5 value 494.218750
x 6 value 474.468750
x 7 value 460.656250
x 8 value 450.343750
x 9 value 440.781250
x 10 value 430.562500
x 11 value 426.718750
x 12 value 421.281250
x 13 value 417.843750
x 14 value 408.593750
x 15 value 403.406250
x 16 value 397.562500
x 17 value 394.437500
x 18 value 396.406250
x 19 value 394.093750
x 20 value 391.125000
x 21 value 388.312500
x 22 value 384.562500
x 23 value 381.562500
x 24 value 379.031250
x 25 value 372.968750
x 26 value 376.562500
x 27 value 373.218750
x 28 value 372.375000
x 29 value 369.781250
x 30 value 371.468750
x 31 value 371.000000
x 32 value 372.843750
x 33 value 377.000000
x 34 value 377.281250
x 35 value 377.718750
x 36 value 374.875000
x 37 value 374.281250
x 38 value 372.687500
x 39 value 375.062500
x 40 value 379.500000
x 41 value 378.281250
x 42 value 377.093750
x 43 value 374.250000
x 44 value 372.343750
x 45 value 374.687500
x 46 value 376.812500
x 47 value 379.562500
x 48 value 376.937500
x 49 value 375.218750
x 50 value 373.218750
x 51 value 372.593750
x 52 value 374.312500
x 53 value 374.343750
x 54 value 372.656250
x 55 value 370.156250
x 56 value 368.718750
x 57 value 368.062500
x 58 value 370.656250
x 59 value 366.062500
x 60 value 368.468750
x 61 value 366.125000
x 62 value 364.375000
x 63 value 366.718750
x 64 value 368.187500
x 65 value 366.718750
x 66 value 364.375000
x 67 value 366.125000
x 68 value 368.468750
x 69 value 366.062500
x 70 value 370.656250
x 71 value 368.062500
x 72 value 368.718750
x 73 value 370.156250
x 74 value 372.656250
x 75 value 374.343750
x 76 value 374.312500
x 77 value 372.593750
x 78 value 373.218750
x 79 value 375.218750
x 80 value 376.937500
x 81 value 379.562500
x 82 value 376.812500
x 83 value 374.687500
x 84 value 372.343750
x 85 value 374.250000
x 86 value 377.093750
x 87 value 378.281250
x 88 value 379.500000
x 89 value 375.062500
x 90 value 372.687500
x 91 value 374.281250
x 92 value 374.875000
x 93 value 377.718750
x 94 value 377.281250
x 95 value 377.000000
x 96 value 372.843750
x 97 value 371.000000
x 98 value 371.468750
x 99 value 369.781250
x 100 value 372.375000
x 101 value 373.218750
x 102 value 376.562500
x 103 value 372.968750
x 104 value 379.031250
x 105 value 381.562500
x 106 value 384.562500
x 107 value 388.312500
x 108 value 391.125000
x 109 value 394.093750
x 110 value 396.406250
x 111 value 394.437500
x 112 value 397.562500
x 113 value 403.406250
x 114 value 408.593750
x 115 value 417.843750
x 116 value 421.281250
x 117 value 426.718750
x 118 value 430.562500
x 119 value 440.781250
x 120 value 450.343750
x 121 value 460.656250
x 122 value 474.468750
x 123 value 494.218750
x 124 value 520.906250
x 125 value 556.218750
x 126 value 612.875000
x 127 value 717.437500
