L 32 T 3.520000
spin_corr:
x 0 value 1000.000000
x 1 value 747.000000
x 2 value 680.125000
x 3 value 656.625000
x 4 value 644.000000
x 5 value 634.250000
x 6 value 631.625000
x 7 value 625.500000
x 8 value 624.500000
x 9 value 621.125000
x 10 value 616.875000
x 11 value 619.125000
x 12 value 618.000000
x 13 value 619.750000
x 14 value 619.875000
x 15 value 627.000000
x 16 value 625.375000
x 17 value 627.000000
x 18 value 619.875000
x 19 value 619.750000
x 20 value 618.000000
x 21 value 619.125000
x 22 value 616.875000
x 23 value 621.125000
x 24 value 624.500000
x 25 value 625.500000
x 26 value 631.625000
x 27 value 634.250000
x 28 value 644.000000
x 29 value 656.625000
x 30 value 680.125000
x 31 value 747.000000
