L 64 T 3.420000
spin_corr:
x 0 value 1000.000000
x 1 value 786.187500
x 2 value 733.937500
x 3 value 716.625000
x 4 value 708.937500
x 5 value 705.625000
x 6 value 702.062500
x 7 value 700.875000
x 8 value 700.812500
x 9 value 701.437500
x 10 value 702.437500
x 11 value 703.125000
x 12 value 702.375000
x 13 value 701.875000
x 14 value 698.937500
x 15 value 700.000000
x 16 value 699.812500
x 17 value 702.250000
x 18 value 703.500000
x 19 value 702.625000
x 20 value 700.625000
x 21 value 697.625000
x 22 value 699.250000
x 23 value 701.187500
x 24 value 702.375000
x 25 value 699.500000
x 26 value 699.250000
x 27 value 699.687500
x 28 value 699.750000
x 29 value 700.812500
x 30 value 699.562500
x 31 value 697.312500
x 32 value 698.937500
x 33 value 697.312500
x 34 value 699.562500
x 35 value 700.812500
x 36 value 699.750000
x 37 value 699.687500
x 38 value 699.250000
x 39 value 699.500000
x 40 value 702.375000
x 41 value 701.187500
x 42 value 699.250000
x 43 value 697.625000
x 44 value 700.625000
x 45 value 702.625000
x 46 value 703.500000
x 47 value 702.250000
x 48 value 699.812500
x 49 value 700.000000
x 50 value 698.937500
x 51 value 701.875000
x 52 value 702.375000
x 53 value 703.125000
x 54 value 702.437500
x 55 value 701.437500
x 56 value 700.812500
x 57 value 700.875000
x 58 value 702.062500
x 59 value 705.625000
x 60 value 708.937500
x 61 value 716.625000
x 62 value 733.937500
x 63 value 786.187500
