L 48 T 3.750000
spin_corr:
x 0 value 1000.000000
x 1 value 616.083333
x 2 value 456.250000
x 3 value 380.333333
x 4 value 344.333333
x 5 value 313.333333
x 6 value 288.666667
x 7 value 254.083333
x 8 value 238.166667
x 9 value 220.416667
x 10 value 206.250000
x 11 value 199.583333
x 12 value 182.250000
x 13 value 182.750000
x 14 value 188.000000
x 15 value 179.333333
x 16 value 178.166667
x 17 value 173.416667
x 18 value 167.916667
x 19 value 151.333333
x 20 value 128.166667
x 21 value 120.833333
x 22 value 119.083333
x 23 value 125.583333
x 24 value 142.333333
x 25 value 125.583333
x 26 value 119.083333
x 27 value 120.833333
x 28 value 128.166667
x 29 value 151.333333
x 30 value 167.916667
x 31 value 173.416667
x 32 value 178.166667
x 33 value 179.333333
x 34 value 188.000000
x 35 value 182.750000
x 36 value 182.250000
x 37 value 199.583333
x 38 value 206.250000
x 39 value 220.416667
x 40 value 238.166667
x 41 value 254.083333
x 42 value 288.666667
x 43 value 313.333333
x 44 value 344.333333
x 45 value 380.333333
x 46 value 456.250000
x 47 value 616.083333
