L 96 T 3.637000
spin_corr:
x 0 value 1000.000000
x 1 value 676.541667
x 2 value 577.541667
x 3 value 528.541667
x 4 value 498.458333
x 5 value 477.416667
x 6 value 457.666667
x 7 value 443.625000
x 8 value 431.875000
x 9 value 426.458333
x 10 value 416.208333
x 11 value 402.333333
x 12 value 400.583333
x 13 value 388.250000
x 14 value 382.708333
x 15 value 387.458333
x 16 value 383.666667
x 17 value 379.333333
x 18 value 375.833333
x 19 value 374.083333
x 20 value 374.250000
x 21 value 370.791667
x 22 value 369.250000
x 23 value 364.208333
x 24 value 368.375000
x 25 value 367.958333
x 26 value 362.875000
x 27 value 355.750000
x 28 value 354.166667
x 29 value 354.208333
x 30 value 351.250000
x 31 value 348.833333
x 32 value 345.416667
x 33 value 344.041667
x 34 value 347.333333
x 35 value 341.208333
x 36 value 344.666667
x 37 value 336.750000
x 38 value 336.166667
x 39 value 339.708333
x 40 value 339.708333
x 41 value 341.166667
x 42 value 340.125000
x 43 value 340.916667
x 44 value 342.833333
x 45 value 341.750000
x 46 value 345.916667
x 47 value 347.166667
x 48 value 348.916667
x 49 value 347.166667
x 50 value 345.916667
x 51 value 341.750000
x 52 value 342.833333
x 53 value 340.916667
x 54 value 340.125000
x 55 value 341.166667
x 56 value 339.708333
x 57 value 339.708333
x 58 value 336.166667
x 59 value 336.750000
x 60 value 344.666667
x 61 value 341.208333
x 62 value 347.333333
x 63 value 344.041667
x 64 value 345.416667
x 65 value 348.833333
x 66 value 351.250000
x 67 value 354.208333
x 68 value 354.166667
x 69 value 355.750000
x 70 value 362.875000
x 71 value 367.958333
x 72 value 368.375000
x 73 value 364.208333
x 74 value 369.250000
x 75 value 370.791667
x 76 value 374.250000
x 77 value 374.083333
x 78 value 375.833333
x 79 value 379.333333
x 80 value 383.666667
x 81 value 387.458333
x 82 value 382.708333
x 83 value 388.250000
x 84 value 400.583333
x 85 value 402.333333
x 86 value 416.208333
x 87 value 426.458333
x 88 value 431.875000
x 89 value 443.625000
x 90 value 457.666667
x 91 value 477.416667
x 92 value 498.458333
x 93 value 528.541667
x 94 value 577.541667
x 95 value 676.541667
