L 48 T 3.630000
spin_corr:
x 0 value 1000.000000
x 1 value 675.833333
x 2 value 586.833333
x 3 value 541.333333
x 4 value 510.083333
x 5 value 489.000000
x 6 value 470.000000
x 7 value 469.333333
x 8 value 455.416667
x 9 value 451.416667
x 10 value 455.750000
x 11 value 445.750000
x 12 value 446.916667
x 13 value 439.833333
x 14 value 437.083333
x 15 value 430.666667
x 16 value 429.000000
x 17 value 433.416667
x 18 value 432.833333
x 19 value 431.583333
x 20 value 426.083333
x 21 value 426.750000
x 22 value 431.250000
x 23 value 432.500000
x 24 value 434.250000
x 25 value 432.500000
x 26 value 431.250000
x 27 value 426.750000
x 28 value 426.083333
x 29 value 431.583333
x 30 value 432.833333
x 31 value 433.416667
x 32 value 429.000000
x 33 value 430.666667
x 34 value 437.083333
x 35 value 439.833333
x 36 value 446.916667
x 37 value 445.750000
x 38 value 455.750000
x 39 value 451.416667
x 40 value 455.416667
x 41 value 469.333333
x 42 value 470.000000
x 43 value 489.000000
x 44 value 510.083333
x 45 value 541.333333
x 46 value 586.833333
x 47 value 675.833333
