L 64 T 3.700000
spin_corr:
x 0 value 1000.000000
x 1 value 604.375000
x 2 value 501.187500
x 3 value 433.375000
x 4 value 394.250000
x 5 value 360.812500
x 6 value 326.187500
x 7 value 320.812500
x 8 value 298.750000
x 9 value 280.437500
x 10 value 252.375000
x 11 value 233.125000
x 12 value 231.250000
x 13 value 216.062500
x 14 value 198.062500
x 15 value 188.250000
x 16 value 184.812500
x 17 value 171.437500
x 18 value 178.812500
x 19 value 177.187500
x 20 value 177.562500
x 21 value 182.000000
x 22 value 171.625000
x 23 value 157.625000
x 24 value 154.375000
x 25 value 170.687500
x 26 value 174.062500
x 27 value 171.625000
x 28 value 164.437500
x 29 value 173.187500
x 30 value 173.250000
x 31 value 171.750000
x 32 value 164.437500
x 33 value 171.750000
x 34 value 173.250000
x 35 value 173.187500
x 36 value 164.437500
x 37 value 171.625000
x 38 value 174.062500
x 39 value 170.687500
x 40 value 154.375000
x 41 value 157.625000
x 42 value 171.625000
x 43 value 182.000000
x 44 value 177.562500
x 45 value 177.187500
x 46 value 178.812500
x 47 value 171.437500
x 48 value 184.812500
x 49 value 188.250000
x 50 value 198.062500
x 51 value 216.062500
x 52 value 231.250000
x 53 value 233.125000
x 54 value 252.375000
x 55 value 280.437500
x 56 value 298.750000
x 57 value 320.812500
x 58 value 326.187500
x 59 value 360.812500
x 60 value 394.250000
x 61 value 433.375000
x 62 value 501.187500
x 63 value 604.375000
