L 64 T 3.500000
spin_corr:
x 0 value 1000.000000
x 1 value 755.437500
x 2 value 695.812500
x 3 value 675.437500
x 4 value 661.937500
x 5 value 657.000000
x 6 value 651.250000
x 7 value 646.875000
x 8 value 641.375000
x 9 value 641.000000
x 10 value 640.562500
x 11 value 637.812500
x 12 value 638.812500
x 13 value 637.750000
x 14 value 635.187500
x 15 value 636.750000
x 16 value 638.437500
x 17 value 638.875000
x 18 value 638.437500
x 19 value 639.937500
x 20 value 639.187500
x 21 value 638.375000
x 22 value 635.562500
x 23 value 635.250000
x 24 value 638.375000
x 25 value 639.125000
x 26 value 640.687500
x 27 value 640.625000
x 28 value 640.187500
x 29 value 636.437500
x 30 value 640.062500
x 31 value 639.812500
x 32 value 642.062500
x 33 value 639.812500
x 34 value 640.062500
x 35 value 636.437500
x 36 value 640.187500
x 37 value 640.625000
x 38 value 640.687500
x 39 value 639.125000
x 40 value 638.375000
x 41 value 635.250000
x 42 value 635.562500
x 43 value 638.375000
x 44 value 639.187500
x 45 value 639.937500
x 46 value 638.437500
x 47 value 638.875000
x 48 value 638.437500
x 49 value 636.750000
x 50 value 635.187500
x 51 value 637.750000
x 52 value 638.812500
x 53 value 637.812500
x 54 value 640.562500
x 55 value 641.000000
x 56 value 641.375000
x 57 value 646.875000
x 58 value 651.250000
x 59 value 657.000000
x 60 value 661.937500
x 61 value 675.437500
x 62 value 695.812500
x 63 value 755.437500
