L 128 T 3.630000
spin_corr:
x 0 value 1000.000000
x 1 value 679.281250
x 2 value 579.281250
x 3 value 527.812500
x 4 value 499.000000
x 5 value 475.875000
x 6 value 462.531250
x 7 value 445.562500
x 8 value 438.093750
x 9 value 425.750000
x 10 value 418.406250
x 11 value 410.750000
x 12 value 408.406250
x 13 value 408.343750
x 14 value 400.062500
x 15 value 395.375000
x 16 value 397.250000
x 17 value 390.781250
x 18 value 387.437500
x 19 value 386.031250
x 20 value 383.656250
x 21 value 382.156250
x 22 value 379.312500
x 23 value 378.875000
x 24 value 376.468750
x 25 value 376.531250
x 26 value 376.406250
x 27 value 372.000000
x 28 value 366.281250
x 29 value 366.250000
x 30 value 362.843750
x 31 value 365.656250
x 32 value 362.156250
x 33 value 361.562500
x 34 value 360.562500
x 35 value 357.468750
x 36 value 358.593750
x 37 value 361.312500
x 38 value 362.468750
x 39 value 363.125000
x 40 value 362.718750
x 41 value 360.906250
x 42 value 359.500000
x 43 value 360.781250
x 44 value 362.937500
x 45 value 360.000000
x 46 value 360.093750
x 47 value 362.250000
x 48 value 362.937500
x 49 value 359.343750
x 50 value 355.281250
x 51 value 354.468750
x 52 value 356.406250
x 53 value 353.406250
x 54 value 360.250000
x 55 value 363.718750
x 56 value 363.187500
x 57 value 360.531250
x 58 value 360.281250
x 59 value 364.000000
x 60 value 365.218750
x 61 value 363.375000
x 62 value 363.593750
x 63 value 362.968750
x 64 value 361.593750
x 65 value 362.968750
x 66 value 363.593750
x 67 value 363.375000
x 68 value 365.218750
x 69 value 364.000000
x 70 value 360.281250
x 71 value 360.531250
x 72 value 363.187500
x 73 value 363.718750
x 74 value 360.250000
x 75 value 353.406250
x 76 value 356.406250
x 77 value 354.468750
x 78 value 355.281250
x 79 value 359.343750
x 80 value 362.937500
x 81 value 362.250000
x 82 value 360.093750
x 83 value 360.000000
x 84 value 362.937500
x 85 value 360.781250
x 86 value 359.500000
x 87 value 360.906250
x 88 value 362.718750
x 89 value 363.125000
x 90 value 362.468750
x 91 value 361.312500
x 92 value 358.593750
x 93 value 357.468750
x 94 value 360.562500
x 95 value 361.562500
x 96 value 362.156250
x 97 value 365.656250
x 98 value 362.843750
x 99 value 366.250000
x 100 value 366.281250
x 101 value 372.000000
x 102 value 376.406250
x 103 value 376.531250
x 104 value 376.468750
x 105 value 378.875000
x 106 value 379.312500
x 107 value 382.156250
x 108 value 383.656250
x 109 value 386.031250
x 110 value 387.437500
x 111 value 390.781250
x 112 value 397.250000
x 113 value 395.375000
x 114 value 400.062500
x 115 value 408.343750
x 116 value 408.406250
x 117 value 410.750000
x 118 value 418.406250
x 119 value 425.750000
x 120 value 438.093750
x 121 value 445.562500
x 122 value 462.531250
x 123 value 475.875000
x 124 value 499.000000
x 125 value 527.812500
x 126 value 579.281250
x 127 value 679.281250
