L 96 T 3.780000
spin_corr:
x 0 value 1000.000000
x 1 value 586.000000
x 2 value 458.458333
x 3 value 379.500000
x 4 value 320.833333
x 5 value 261.666667
x 6 value 232.666667
x 7 value 229.833333
x 8 value 173.458333
x 9 value 166.541667
x 10 value 146.000000
x 11 value 108.625000
x 12 value 104.083333
x 13 value 119.291667
x 14 value 108.708333
x 15 value 90.208333
x 16 value 81.875000
x 17 value 57.000000
x 18 value 32.916667
x 19 value 48.208333
x 20 value 42.708333
x 21 value 44.958333
x 22 value 11.250000
x 23 value 24.750000
x 24 value 27.333333
x 25 value 31.375000
x 26 value 26.166667
x 27 value 1.541667
x 28 value 18.708333
x 29 value 26.291667
x 30 value 34.875000
x 31 value 4.875000
x 32 value 19.000000
x 33 value 6.666667
x 34 value 16.000000
x 35 value 16.625000
x 36 value 10.833333
x 37 value 19.208333
x 38 value 25.083333
x 39 value 35.666667
x 40 value 10.958333
x 41 value 20.875000
x 42 value 7.291667
x 43 value 18.500000
x 44 value 8.583333
x 45 value 19.666667
x 46 value 10.250000
x 47 value -5.458333
x 48 value 19.416667
x 49 value -5.458333
x 50 value 10.250000
x 51 value 19.666667
x 52 value 8.583333
x 53 value 18.500000
x 54 value 7.291667
x 55 value 20.875000
x 56 value 10.958333
x 57 value 35.666667
x 58 value 25.083333
x 59 value 19.208333
x 60 value 10.833333
x 61 value 16.625000
x 62 value 16.000000
x 63 value 6.666667
x 64 value 19.000000
x 65 value 4.875000
x 66 value 34.875000
x 67 value 26.291667
x 68 value 18.708333
x 69 value 1.541667
x 70 value 26.166667
x 71 value 31.375000
x 72 value 27.333333
x 73 value 24.750000
x 74 value 11.250000
x 75 value 44.958333
x 76 value 42.708333
x 77 value 48.208333
x 78 value 32.916667
x 79 value 57.000000
x 80 value 81.875000
x 81 value 90.208333
x 82 value 108.708333
x 83 value 119.291667
x 84 value 104.083333
x 85 value 108.625000
x 86 value 146.000000
x 87 value 166.541667
x 88 value 173.458333
x 89 value 229.833333
x 90 value 232.666667
x 91 value 261.666667
x 92 value 320.833333
x 93 value 379.500000
x 94 value 458.458333
x 95 value 586.000000
