L 32 T 2.270000
spin_corr:
x 0 value 1000.000000
x 1 value 724.500000
x 2 value 620.250000
x 3 value 569.750000
x 4 value 535.250000
x 5 value 516.625000
x 6 value 504.000000
x 7 value 507.125000
x 8 value 499.375000
x 9 value 485.500000
x 10 value 481.000000
x 11 value 483.125000
x 12 value 486.000000
x 13 value 487.750000
x 14 value 485.500000
x 15 value 479.000000
x 16 value 478.125000
x 17 value 479.000000
x 18 value 485.500000
x 19 value 487.750000
x 20 value 486.000000
x 21 value 483.125000
x 22 value 481.000000
x 23 value 485.500000
x 24 value 499.375000
x 25 value 507.125000
x 26 value 504.000000
x 27 value 516.625000
x 28 value 535.250000
x 29 value 569.750000
x 30 value 620.250000
x 31 value 724.500000
