L 32 T 3.641000
spin_corr:
x 0 value 1000.000000
x 1 value 669.875000
x 2 value 564.750000
x 3 value 527.875000
x 4 value 500.625000
x 5 value 466.500000
x 6 value 456.375000
x 7 value 443.250000
x 8 value 437.125000
x 9 value 435.500000
x 10 value 432.500000
x 11 value 438.375000
x 12 value 431.875000
x 13 value 429.000000
x 14 value 427.625000
x 15 value 427.750000
x 16 value 432.375000
x 17 value 427.750000
x 18 value 427.625000
x 19 value 429.000000
x 20 value 431.875000
x 21 value 438.375000
x 22 value 432.500000
x 23 value 435.500000
x 24 value 437.125000
x 25 value 443.250000
x 26 value 456.375000
x 27 value 466.500000
x 28 value 500.625000
x 29 value 527.875000
x 30 value 564.750000
x 31 value 669.875000
