L 32 T 3.440000
spin_corr:
x 0 value 1000.000000
x 1 value 770.750000
x 2 value 719.375000
x 3 value 700.875000
x 4 value 691.250000
x 5 value 693.250000
x 6 value 687.625000
x 7 value 687.625000
x 8 value 689.875000
x 9 value 685.625000
x 10 value 684.750000
x 11 value 687.500000
x 12 value 684.625000
x 13 value 682.375000
x 14 value 682.375000
x 15 value 682.000000
x 16 value 682.875000
x 17 value 682.000000
x 18 value 682.375000
x 19 value 682.375000
x 20 value 684.625000
x 21 value 687.500000
x 22 value 684.750000
x 23 value 685.625000
x 24 value 689.875000
x 25 value 687.625000
x 26 value 687.625000
x 27 value 693.250000
x 28 value 691.250000
x 29 value 700.875000
x 30 value 719.375000
x 31 value 770.750000
