L 64 T 3.635000
spin_corr:
x 0 value 1000.000000
x 1 value 673.250000
x 2 value 583.625000
x 3 value 536.625000
x 4 value 506.375000
x 5 value 486.000000
x 6 value 472.375000
x 7 value 457.750000
x 8 value 451.625000
x 9 value 440.437500
x 10 value 440.250000
x 11 value 434.625000
x 12 value 427.750000
x 13 value 426.687500
x 14 value 422.625000
x 15 value 420.750000
x 16 value 415.750000
x 17 value 405.437500
x 18 value 401.187500
x 19 value 402.250000
x 20 value 401.375000
x 21 value 407.062500
x 22 value 405.687500
x 23 value 405.437500
x 24 value 400.562500
x 25 value 396.812500
x 26 value 397.625000
x 27 value 395.437500
x 28 value 394.625000
x 29 value 396.625000
x 30 value 402.125000
x 31 value 400.500000
x 32 value 410.562500
x 33 value 400.500000
x 34 value 402.125000
x 35 value 396.625000
x 36 value 394.625000
x 37 value 395.437500
x 38 value 397.625000
x 39 value 396.812500
x 40 value 400.562500
x 41 value 405.437500
x 42 value 405.687500
x 43 value 407.062500
x 44 value 401.375000
x 45 value 402.250000
x 46 value 401.187500
x 47 value 405.437500
x 48 value 415.750000
x 49 value 420.750000
x 50 value 422.625000
x 51 value 426.687500
x 52 value 427.750000
x 53 value 434.625000
x 54 value 440.250000
x 55 value 440.437500
x 56 value 451.625000
x 57 value 457.750000
x 58 value 472.375000
x 59 value 486.000000
x 60 value 506.375000
x 61 value 536.625000
x 62 value 583.625000
x 63 value 673.250000
