L 24 T 3.400000
spin_corr:
x 0 value 1000.000000
x 1 value 793.833333
x 2 value 746.833333
x 3 value 727.333333
x 4 value 722.833333
x 5 value 716.166667
x 6 value 714.000000
x 7 value 716.500000
x 8 value 717.000000
x 9 value 716.666667
x 10 value 719.500000
x 11 value 718.500000
x 12 value 713.000000
x 13 value 718.500000
x 14 value 719.500000
x 15 value 716.666667
x 16 value 717.000000
x 17 value 716.500000
x 18 value 714.000000
x 19 value 716.166667
x 20 value 722.833333
x 21 value 727.333333
x 22 value 746.833333
x 23 value 793.833333
