L 128 T 3.647000
spin_corr:
x 0 value 1000.000000
x 1 value 668.968750
x 2 value 574.093750
x 3 value 521.062500
x 4 value 487.750000
x 5 value 467.281250
x 6 value 447.656250
x 7 value 436.156250
x 8 value 421.093750
x 9 value 406.531250
x 10 value 396.593750
x 11 value 391.437500
x 12 value 383.500000
x 13 value 376.906250
x 14 value 370.968750
x 15 value 367.875000
x 16 value 361.593750
x 17 value 358.906250
x 18 value 357.406250
x 19 value 349.625000
x 20 value 348.687500
x 21 value 348.343750
x 22 value 345.281250
x 23 value 346.781250
x 24 value 340.718750
x 25 value 341.312500
x 26 value 336.968750
x 27 value 335.093750
x 28 value 337.593750
x 29 value 333.125000
x 30 value 328.500000
x 31 value 328.875000
x 32 value 328.093750
x 33 value 327.937500
x 34 value 324.875000
x 35 value 323.250000
x 36 value 323.093750
x 37 value 325.562500
x 38 value 329.187500
x 39 value 325.468750
x 40 value 321.593750
x 41 value 318.937500
x 42 value 316.906250
x 43 value 323.156250
x 44 value 325.437500
x 45 value 323.843750
x 46 value 321.656250
x 47 value 316.062500
x 48 value 315.625000
x 49 value 320.281250
x 50 value 322.718750
x 51 value 321.906250
x 52 value 319.562500
x 53 value 318.156250
x 54 value 319.906250
x 55 value 321.093750
x 56 value 322.687500
x 57 value 325.656250
x 58 value 321.531250
x 59 value 322.031250
x 60 value 320.343750
x 61 value 320.656250
x 62 value 320.187500
x 63 value 317.468750
x 64 value 316.843750
x 65 value 317.468750
x 66 value 320.187500
x 67 value 320.656250
x 68 value 320.343750
x 69 value 322.031250
x 70 value 321.531250
x 71 value 325.656250
x 72 value 322.687500
x 73 value 321.093750
x 74 value 319.906250
x 75 value 318.156250
x 76 value 319.562500
x 77 value 321.906250
x 78 value 322.718750
x 79 value 320.281250
x 80 value 315.625000
x 81 value 316.062500
x 82 value 321.656250
x 83 value 323.843750
x 84 value 325.437500
x 85 value 323.156250
x 86 value 316.906250
x 87 value 318.937500
x 88 value 321.593750
x 89 value 325.468750
x 90 value 329.187500
x 91 value 325.562500
x 92 value 323.093750
x 93 value 323.250000
x 94 value 324.875000
x 95 value 327.937500
x 96 value 328.093750
x 97 value 328.875000
x 98 value 328.500000
x 99 value 333.125000
x 100 value 337.593750
x 101 value 335.093750
x 102 value 336.968750
x 103 value 341.312500
x 104 value 340.718750
x 105 value 346.781250
x 106 value 345.281250
x 107 value 348.343750
x 108 value 348.687500
x 109 value 349.625000
x 110 value 357.406250
x 111 value 358.906250
x 112 value 361.593750
x 113 value 367.875000
x 114 value 370.968750
x 115 value 376.906250
x 116 value 383.500000
x 117 value 391.437500
x 118 value 396.593750
x 119 value 406.531250
x 120 value 421.093750
x 121 value 436.156250
x 122 value 447.656250
x 123 value 467.281250
x 124 value 487.750000
x 125 value 521.062500
x 126 value 574.093750
x 127 value 668.968750
