L 64 T 2.270000
spin_corr:
x 0 value 1000.000000
x 1 value 714.187500
x 2 value 601.437500
x 3 value 535.562500
x 4 value 498.375000
x 5 value 471.312500
x 6 value 453.000000
x 7 value 431.437500
x 8 value 420.437500
x 9 value 420.437500
x 10 value 416.250000
x 11 value 406.875000
x 12 value 399.437500
x 13 value 386.500000
x 14 value 384.250000
x 15 value 375.750000
x 16 value 367.062500
x 17 value 364.000000
x 18 value 360.625000
x 19 value 355.937500
x 20 value 353.687500
x 21 value 352.625000
x 22 value 353.750000
x 23 value 345.500000
x 24 value 342.562500
x 25 value 343.875000
x 26 value 339.312500
x 27 value 336.187500
x 28 value 332.250000
x 29 value 327.687500
x 30 value 330.500000
x 31 value 331.812500
x 32 value 329.625000
x 33 value 331.812500
x 34 value 330.500000
x 35 value 327.687500
x 36 value 332.250000
x 37 value 336.187500
x 38 value 339.312500
x 39 value 343.875000
x 40 value 342.562500
x 41 value 345.500000
x 42 value 353.750000
x 43 value 352.625000
x 44 value 353.687500
x 45 value 355.937500
x 46 value 360.625000
x 47 value 364.000000
x 48 value 367.062500
x 49 value 375.750000
x 50 value 384.250000
x 51 value 386.500000
x 52 value 399.437500
x 53 value 406.875000
x 54 value 416.250000
x 55 value 420.437500
x 56 value 420.437500
x 57 value 431.437500
x 58 value 453.000000
x 59 value 471.312500
x 60 value 498.375000
x 61 value 535.562500
x 62 value 601.437500
x 63 value 714.187500
