L 48 T 3.420000
spin_corr:
x 0 value 1000.000000
x 1 value 792.083333
x 2 value 742.000000
x 3 value 723.250000
x 4 value 718.000000
x 5 value 716.166667
x 6 value 714.833333
x 7 value 712.750000
x 8 value 709.250000
x 9 value 709.416667
x 10 value 704.583333
x 11 value 707.916667
x 12 value 706.250000
x 13 value 707.750000
x 14 value 708.333333
x 15 value 709.000000
x 16 value 705.750000
x 17 value 707.166667
x 18 value 709.833333
x 19 value 710.250000
x 20 value 708.500000
x 21 value 708.333333
x 22 value 711.333333
x 23 value 712.083333
x 24 value 712.166667
x 25 value 712.083333
x 26 value 711.333333
x 27 value 708.333333
x 28 value 708.500000
x 29 value 710.250000
x 30 value 709.833333
x 31 value 707.166667
x 32 value 705.750000
x 33 value 709.000000
x 34 value 708.333333
x 35 value 707.750000
x 36 value 706.250000
x 37 value 707.916667
x 38 value 704.583333
x 39 value 709.416667
x 40 value 709.250000
x 41 value 712.750000
x 42 value 714.833333
x 43 value 716.166667
x 44 value 718.000000
x 45 value 723.250000
x 46 value 742.000000
x 47 value 792.083333
