L 128 T 2.276000
spin_corr:
x 0 value 1000.000000
x 1 value 704.562500
x 2 value 582.593750
x 3 value 513.125000
x 4 value 473.750000
x 5 value 438.781250
x 6 value 417.343750
x 7 value 405.562500
x 8 value 395.531250
x 9 value 383.187500
x 10 value 371.500000
x 11 value 361.625000
x 12 value 353.593750
x 13 value 343.500000
x 14 value 340.968750
x 15 value 333.468750
x 16 value 329.312500
x 17 value 328.031250
x 18 value 326.781250
x 19 value 315.937500
x 20 value 307.812500
x 21 value 301.968750
x 22 value 297.093750
x 23 value 296.062500
x 24 value 299.656250
x 25 value 289.468750
x 26 value 288.187500
x 27 value 285.718750
x 28 value 282.437500
x 29 value 279.312500
x 30 value 276.156250
x 31 value 273.281250
x 32 value 273.125000
x 33 value 273.437500
x 34 value 267.968750
x 35 value 265.281250
x 36 value 273.656250
x 37 value 273.968750
x 38 value 260.937500
x 39 value 258.125000
x 40 value 253.000000
x 41 value 251.093750
x 42 value 249.187500
x 43 value 249.093750
x 44 value 246.406250
x 45 value 243.125000
x 46 value 237.906250
x 47 value 236.125000
x 48 value 232.562500
x 49 value 229.812500
x 50 value 224.156250
x 51 value 223.906250
x 52 value 225.343750
x 53 value 221.406250
x 54 value 217.625000
x 55 value 214.062500
x 56 value 212.968750
x 57 value 211.531250
x 58 value 208.843750
x 59 value 208.500000
x 60 value 213.000000
x 61 value 211.343750
x 62 value 210.968750
x 63 value 209.218750
x 64 value 206.218750
x 65 value 209.218750
x 66 value 210.968750
x 67 value 211.343750
x 68 value 213.000000
x 69 value 208.500000
x 70 value 208.843750
x 71 value 211.531250
x 72 value 212.968750
x 73 value 214.062500
x 74 value 217.625000
x 75 value 221.406250
x 76 value 225.343750
x 77 value 223.906250
x 78 value 224.156250
x 79 value 229.812500
x 80 value 232.562500
x 81 value 236.125000
x 82 value 237.906250
x 83 value 243.125000
x 84 value 246.406250
x 85 value 249.093750
x 86 value 249.187500
x 87 value 251.093750
x 88 value 253.000000
x 89 value 258.125000
x 90 value 260.937500
x 91 value 273.968750
x 92 value 273.656250
x 93 value 265.281250
x 94 value 267.968750
x 95 value 273.437500
x 96 value 273.125000
x 97 value 273.281250
x 98 value 276.156250
x 99 value 279.312500
x 100 value 282.437500
x 101 value 285.718750
x 102 value 288.187500
x 103 value 289.468750
x 104 value 299.656250
x 105 value 296.062500
x 106 value 297.093750
x 107 value 301.968750
x 108 value 307.812500
x 109 value 315.937500
x 110 value 326.781250
x 111 value 328.031250
x 112 value 329.312500
x 113 value 333.468750
x 114 value 340.968750
x 115 value 343.500000
x 116 value 353.593750
x 117 value 361.625000
x 118 value 371.500000
x 119 value 383.187500
x 120 value 395.531250
x 121 value 405.562500
x 122 value 417.343750
x 123 value 438.781250
x 124 value 473.750000
x 125 value 513.125000
x 126 value 582.593750
x 127 value 704.562500
