L 128 T 3.500000
spin_corr:
x 0 value 1000.000000
x 1 value 751.968750
x 2 value 688.093750
x 3 value 662.062500
x 4 value 649.625000
x 5 value 642.468750
x 6 value 638.468750
x 7 value 636.437500
x 8 value 632.343750
x 9 value 630.968750
x 10 value 631.468750
x 11 value 630.781250
x 12 value 628.687500
x 13 value 627.531250
x 14 value 629.437500
x 15 value 627.468750
x 16 value 627.781250
x 17 value 625.687500
x 18 value 629.343750
x 19 value 628.906250
x 20 value 627.906250
x 21 value 627.250000
x 22 value 627.187500
x 23 value 627.031250
x 24 value 627.343750
x 25 value 630.343750
x 26 value 629.562500
x 27 value 628.906250
x 28 value 625.625000
x 29 value 625.843750
x 30 value 626.937500
x 31 value 626.562500
x 32 value 627.500000
x 33 value 626.968750
x 34 value 626.125000
x 35 value 627.437500
x 36 value 627.062500
x 37 value 626.437500
x 38 value 627.093750
x 39 value 626.843750
x 40 value 626.843750
x 41 value 623.656250
x 42 value 626.000000
x 43 value 625.968750
x 44 value 626.500000
x 45 value 626.750000
x 46 value 626.937500
x 47 value 625.250000
x 48 value 626.656250
x 49 value 628.125000
x 50 value 627.750000
x 51 value 627.000000
x 52 value 626.656250
x 53 value 629.906250
x 54 value 627.875000
x 55 value 626.250000
x 56 value 628.875000
x 57 value 627.781250
x 58 value 628.531250
x 59 value 628.875000
x 60 value 627.625000
x 61 value 628.375000
x 62 value 626.531250
x 63 value 628.656250
x 64 value 628.875000
x 65 value 628.656250
x 66 value 626.531250
x 67 value 628.375000
x 68 value 627.625000
x 69 value 628.875000
x 70 value 628.531250
x 71 value 627.781250
x 72 value 628.875000
x 73 value 626.250000
x 74 value 627.875000
x 75 value 629.906250
x 76 value 626.656250
x 77 value 627.000000
x 78 value 627.750000
x 79 value 628.125000
x 80 value 626.656250
x 81 value 625.250000
x 82 value 626.937500
x 83 value 626.750000
x 84 value 626.500000
x 85 value 625.968750
x 86 value 626.000000
x 87 value 623.656250
x 88 value 626.843750
x 89 value 626.843750
x 90 value 627.093750
x 91 value 626.437500
x 92 value 627.062500
x 93 value 627.437500
x 94 value 626.125000
x 95 value 626.968750
x 96 value 627.500000
x 97 value 626.562500
x 98 value 626.937500
x 99 value 625.843750
x 100 value 625.625000
x 101 value 628.906250
x 102 value 629.562500
x 103 value 630.343750
x 104 value 627.343750
x 105 value 627.031250
x 106 value 627.187500
x 107 value 627.250000
x 108 value 627.906250
x 109 value 628.906250
x 110 value 629.343750
x 111 value 625.687500
x 112 value 627.781250
x 113 value 627.468750
x 114 value 629.437500
x 115 value 627.531250
x 116 value 628.687500
x 117 value 630.781250
x 118 value 631.468750
x 119 value 630.968750
x 120 value 632.343750
x 121 value 636.437500
x 122 value 638.468750
x 123 value 642.468750
x 124 value 649.625000
x 125 value 662.062500
x 126 value 688.093750
x 127 value 751.968750
