L 24 T 3.460000
spin_corr:
x 0 value 1000.000000
x 1 value 768.000000
x 2 value 708.500000
x 3 value 687.666667
x 4 value 681.333333
x 5 value 682.500000
x 6 value 675.333333
x 7 value 672.333333
x 8 value 670.166667
x 9 value 669.500000
x 10 value 673.666667
x 11 value 670.000000
x 12 value 671.333333
x 13 value 670.000000
x 14 value 673.666667
x 15 value 669.500000
x 16 value 670.166667
x 17 value 672.333333
x 18 value 675.333333
x 19 value 682.500000
x 20 value 681.333333
x 21 value 687.666667
x 22 value 708.500000
x 23 value 768.000000
