L 64 T 2.268000
spin_corr:
x 0 value 1000.000000
x 1 value 711.687500
x 2 value 606.312500
x 3 value 547.125000
x 4 value 516.500000
x 5 value 493.250000
x 6 value 474.687500
x 7 value 462.500000
x 8 value 448.812500
x 9 value 436.812500
x 10 value 428.187500
x 11 value 420.750000
x 12 value 413.312500
x 13 value 407.687500
x 14 value 411.562500
x 15 value 410.312500
x 16 value 408.875000
x 17 value 404.062500
x 18 value 407.375000
x 19 value 405.312500
x 20 value 400.937500
x 21 value 401.312500
x 22 value 399.750000
x 23 value 394.750000
x 24 value 394.125000
x 25 value 389.187500
x 26 value 382.812500
x 27 value 376.000000
x 28 value 368.562500
x 29 value 374.937500
x 30 value 376.125000
x 31 value 374.062500
x 32 value 378.187500
x 33 value 374.062500
x 34 value 376.125000
x 35 value 374.937500
x 36 value 368.562500
x 37 value 376.000000
x 38 value 382.812500
x 39 value 389.187500
x 40 value 394.125000
x 41 value 394.750000
x 42 value 399.750000
x 43 value 401.312500
x 44 value 400.937500
x 45 value 405.312500
x 46 value 407.375000
x 47 value 404.062500
x 48 value 408.875000
x 49 value 410.312500
x 50 value 411.562500
x 51 value 407.687500
x 52 value 413.312500
x 53 value 420.750000
x 54 value 428.187500
x 55 value 436.812500
x 56 value 448.812500
x 57 value 462.500000
x 58 value 474.687500
x 59 value 493.250000
x 60 value 516.500000
x 61 value 547.125000
x 62 value 606.312500
x 63 value 711.687500
