L 48 T 3.580000
spin_corr:
x 0 value 1000.000000
x 1 value 710.250000
x 2 value 623.666667
x 3 value 582.833333
x 4 value 553.666667
x 5 value 546.833333
x 6 value 536.000000
x 7 value 525.083333
x 8 value 520.416667
x 9 value 520.583333
x 10 value 518.333333
x 11 value 512.416667
x 12 value 511.083333
x 13 value 509.083333
x 14 value 508.083333
x 15 value 508.583333
x 16 value 508.250000
x 17 value 509.750000
x 18 value 510.666667
x 19 value 511.250000
x 20 value 508.583333
x 21 value 506.583333
x 22 value 508.833333
x 23 value 506.166667
x 24 value 509.500000
x 25 value 506.166667
x 26 value 508.833333
x 27 value 506.583333
x 28 value 508.583333
x 29 value 511.250000
x 30 value 510.666667
x 31 value 509.750000
x 32 value 508.250000
x 33 value 508.583333
x 34 value 508.083333
x 35 value 509.083333
x 36 value 511.083333
x 37 value 512.416667
x 38 value 518.333333
x 39 value 520.583333
x 40 value 520.416667
x 41 value 525.083333
x 42 value 536.000000
x 43 value 546.833333
x 44 value 553.666667
x 45 value 582.833333
x 46 value 623.666667
x 47 value 710.250000
