L 24 T 3.620000
spin_corr:
x 0 value 1000.000000
x 1 value 696.500000
x 2 value 595.166667
x 3 value 539.000000
x 4 value 503.833333
x 5 value 494.833333
x 6 value 490.833333
x 7 value 482.666667
x 8 value 478.500000
x 9 value 475.833333
x 10 value 468.833333
x 11 value 467.833333
x 12 value 463.333333
x 13 value 467.833333
x 14 value 468.833333
x 15 value 475.833333
x 16 value 478.500000
x 17 value 482.666667
x 18 value 490.833333
x 19 value 494.833333
x 20 value 503.833333
x 21 value 539.000000
x 22 value 595.166667
x 23 value 696.500000
