L 48 T 3.480000
spin_corr:
x 0 value 1000.000000
x 1 value 755.250000
x 2 value 695.583333
x 3 value 674.250000
x 4 value 666.250000
x 5 value 659.000000
x 6 value 654.750000
x 7 value 655.083333
x 8 value 651.916667
x 9 value 653.166667
x 10 value 650.250000
x 11 value 648.916667
x 12 value 647.500000
x 13 value 648.750000
x 14 value 649.166667
x 15 value 647.250000
x 16 value 648.833333
x 17 value 649.500000
x 18 value 646.416667
x 19 value 645.833333
x 20 value 643.166667
x 21 value 646.750000
x 22 value 646.833333
x 23 value 646.166667
x 24 value 649.666667
x 25 value 646.166667
x 26 value 646.833333
x 27 value 646.750000
x 28 value 643.166667
x 29 value 645.833333
x 30 value 646.416667
x 31 value 649.500000
x 32 value 648.833333
x 33 value 647.250000
x 34 value 649.166667
x 35 value 648.750000
x 36 value 647.500000
x 37 value 648.916667
x 38 value 650.250000
x 39 value 653.166667
x 40 value 651.916667
x 41 value 655.083333
x 42 value 654.750000
x 43 value 659.000000
x 44 value 666.250000
x 45 value 674.250000
x 46 value 695.583333
x 47 value 755.250000
