L 32 T 2.300000
spin_corr:
x 0 value 1000.000000
x 1 value 685.750000
x 2 value 569.500000
x 3 value 509.000000
x 4 value 469.125000
x 5 value 431.875000
x 6 value 410.500000
x 7 value 397.375000
x 8 value 381.375000
x 9 value 379.000000
x 10 value 362.250000
x 11 value 363.000000
x 12 value 357.375000
x 13 value 357.500000
x 14 value 364.750000
x 15 value 365.750000
x 16 value 359.500000
x 17 value 365.750000
x 18 value 364.750000
x 19 value 357.500000
x 20 value 357.375000
x 21 value 363.000000
x 22 value 362.250000
x 23 value 379.000000
x 24 value 381.375000
x 25 value 397.375000
x 26 value 410.500000
x 27 value 431.875000
x 28 value 469.125000
x 29 value 509.000000
x 30 value 569.500000
x 31 value 685.750000
