L 48 T 3.720000
spin_corr:
x 0 value 1000.000000
x 1 value 637.250000
x 2 value 504.166667
x 3 value 431.000000
x 4 value 393.500000
x 5 value 341.416667
x 6 value 318.666667
x 7 value 292.666667
x 8 value 277.250000
x 9 value 256.000000
x 10 value 243.666667
x 11 value 232.916667
x 12 value 234.083333
x 13 value 230.166667
x 14 value 222.000000
x 15 value 212.000000
x 16 value 207.083333
x 17 value 197.916667
x 18 value 207.083333
x 19 value 198.166667
x 20 value 192.833333
x 21 value 188.666667
x 22 value 187.166667
x 23 value 185.750000
x 24 value 186.416667
x 25 value 185.750000
x 26 value 187.166667
x 27 value 188.666667
x 28 value 192.833333
x 29 value 198.166667
x 30 value 207.083333
x 31 value 197.916667
x 32 value 207.083333
x 33 value 212.000000
x 34 value 222.000000
x 35 value 230.166667
x 36 value 234.083333
x 37 value 232.916667
x 38 value 243.666667
x 39 value 256.000000
x 40 value 277.250000
x 41 value 292.666667
x 42 value 318.666667
x 43 value 341.416667
x 44 value 393.500000
x 45 value 431.000000
x 46 value 504.166667
x 47 value 637.250000
